fic_id,chapter_id,para_id,text,text_tokenized
mansfield_16,1,1," XXXII Fanny had by no means forgotten Mr. Crawford when she awoke the next morning ; but she remembered the purport of her note , and was not less sanguine as to its effect than she had been the night before . "," XXXII Fanny had by no means forgotten Mr. Crawford when she awoke the next morning ; but she remembered the purport of her note , and was not less sanguine as to its effect than she had been the night before . "
mansfield_16,1,2,If Mr. Crawford would but go away ! ,If Mr. Crawford would but go away ! 
mansfield_16,1,3,"That was what she most earnestly desired : go and take his sister with him , as he was to do , and as he returned to Mansfield on purpose to do . ","That was what she most earnestly desired : go and take his sister with him , as he was to do , and as he returned to Mansfield on purpose to do . "
mansfield_16,1,4,"And why it was not done already she could not devise , for Miss Crawford certainly wanted no delay . ","And why it was not done already she could not devise , for Miss Crawford certainly wanted no delay . "
mansfield_16,1,5,"Fanny had hoped , in the course of his yesterday ’s visit , to hear the day named ; but he had only spoken of their journey as what would take place ere long . Having so satisfactorily settled the conviction her note would convey , she could not but be astonished to see Mr. Crawford , as she accidentally did , coming up to the house again , and at an hour as early as the day before . His coming might have nothing to do with her , but she must avoid seeing him if possible ; and being then on her way upstairs , she resolved there to remain , during the whole of his visit , unless actually sent for ; and as Mrs. Norris was still in the house , there seemed little danger of her being wanted . ","Fanny had hoped , in the course of his yesterday ’s visit , to hear the day named ; but he had only spoken of their journey as what would take place ere long . Having so satisfactorily settled the conviction her note would convey , she could not but be astonished to see Mr. Crawford , as she accidentally did , coming up to the house again , and at an hour as early as the day before . His coming might have nothing to do with her , but she must avoid seeing him if possible ; and being then on her way upstairs , she resolved there to remain , during the whole of his visit , unless actually sent for ; and as Mrs. Norris was still in the house , there seemed little danger of her being wanted . "
mansfield_16,1,6,"She sat some time in a good deal of agitation , listening , trembling , and fearing to be sent for every moment ; but as no footsteps approached the East room , she grew gradually composed , could sit down , and be able to employ herself , and able to hope that Mr. Crawford had come and would go without her being obliged to know anything of the matter . ","She sat some time in a good deal of agitation , listening , trembling , and fearing to be sent for every moment ; but as no footsteps approached the East room , she grew gradually composed , could sit down , and be able to employ herself , and able to hope that Mr. Crawford had come and would go without her being obliged to know anything of the matter . "
mansfield_16,1,7,"Nearly half an hour had passed , and she was growing very comfortable , when suddenly the sound of a step in regular approach was heard ; ","Nearly half an hour had passed , and she was growing very comfortable , when suddenly the sound of a step in regular approach was heard ; "
mansfield_16,1,8,"a heavy step , an unusual step in that part of the house : it was her uncle ’s ; she knew it as well as his voice ; she had trembled at it as often , and began to tremble again , at the idea of his coming up to speak to her , whatever might be the subject . ","a heavy step , an unusual step in that part of the house : it was her uncle ’s ; she knew it as well as his voice ; she had trembled at it as often , and began to tremble again , at the idea of his coming up to speak to her , whatever might be the subject . "
mansfield_16,1,9,"It was indeed Sir Thomas who opened the door and asked if she were there , and if he might come in . ","It was indeed Sir Thomas who opened the door and asked if she were there , and if he might come in . "
mansfield_16,1,10,"The terror of his former occasional visits to that room seemed all renewed , and she felt as if he were going to examine her again in French and English . ","The terror of his former occasional visits to that room seemed all renewed , and she felt as if he were going to examine her again in French and English . "
mansfield_16,1,11,"She was all attention , however , in placing a chair for him , and trying to appear honoured ; and , in her agitation , had quite overlooked the deficiencies of her apartment , till he , stopping short as he entered , said , with much surprise , “ Why have you no fire to - day ? ” ","She was all attention , however , in placing a chair for him , and trying to appear honoured ; and , in her agitation , had quite overlooked the deficiencies of her apartment , till he , stopping short as he entered , said , with much surprise , “ Why have you no fire to - day ? ” "
mansfield_16,1,12,"There was snow on the ground , and she was sitting in a shawl . ","There was snow on the ground , and she was sitting in a shawl . "
mansfield_16,1,13,She hesitated . ,She hesitated . 
mansfield_16,1,14,"“ I am not cold , sir : I never sit here long at this time of year . ” ","“ I am not cold , sir : I never sit here long at this time of year . ” "
mansfield_16,1,15,“ But you have a fire in general ? ” ,“ But you have a fire in general ? ” 
mansfield_16,1,16,"“ No , sir . ” “ How comes this about ? ","“ No , sir . ” “ How comes this about ? "
mansfield_16,1,17,Here must be some mistake . ,Here must be some mistake . 
mansfield_16,1,18,I understood that you had the use of this room by way of making you perfectly comfortable . ,I understood that you had the use of this room by way of making you perfectly comfortable . 
mansfield_16,1,19,In your bedchamber I know you _ can not _ have a fire . ,In your bedchamber I know you _ can not _ have a fire . 
mansfield_16,1,20,Here is some great misapprehension which must be rectified . ,Here is some great misapprehension which must be rectified . 
mansfield_16,1,21,"It is highly unfit for you to sit , be it only half an hour a day , without a fire . ","It is highly unfit for you to sit , be it only half an hour a day , without a fire . "
mansfield_16,1,22,You are not strong . ,You are not strong . 
mansfield_16,1,23,You are chilly . ,You are chilly . 
mansfield_16,1,24,Your aunt can not be aware of this . ,Your aunt can not be aware of this . 
mansfield_16,1,25,” ,” 
mansfield_16,1,26,"Fanny would rather have been silent ; but being obliged to speak , she could not forbear , in justice to the aunt she loved best , from saying something in which the words “ my aunt Norris ” were distinguishable . ","Fanny would rather have been silent ; but being obliged to speak , she could not forbear , in justice to the aunt she loved best , from saying something in which the words “ my aunt Norris ” were distinguishable . "
mansfield_16,1,27,"“ I understand , ” cried her uncle , recollecting himself , and not wanting to hear more : “ I understand . ","“ I understand , ” cried her uncle , recollecting himself , and not wanting to hear more : “ I understand . "
mansfield_16,1,28,"Your aunt Norris has always been an advocate , and very judiciously , for young people ’s being brought up without unnecessary indulgences ; but there should be moderation in everything . ","Your aunt Norris has always been an advocate , and very judiciously , for young people ’s being brought up without unnecessary indulgences ; but there should be moderation in everything . "
mansfield_16,1,29,"She is also very hardy herself , which of course will influence her in her opinion of the wants of others . ","She is also very hardy herself , which of course will influence her in her opinion of the wants of others . "
mansfield_16,1,30,"And on another account , too , I can perfectly comprehend . ","And on another account , too , I can perfectly comprehend . "
mansfield_16,1,31,I know what her sentiments have always been . ,I know what her sentiments have always been . 
mansfield_16,1,32,"The principle was good in itself , but it may have been , and I believe _ has _ _ been _ , carried too far in your case . ","The principle was good in itself , but it may have been , and I believe _ has _ _ been _ , carried too far in your case . "
mansfield_16,1,33,"I am aware that there has been sometimes , in some points , a misplaced distinction ; but I think too well of you , Fanny , to suppose you will ever harbour resentment on that account . ","I am aware that there has been sometimes , in some points , a misplaced distinction ; but I think too well of you , Fanny , to suppose you will ever harbour resentment on that account . "
mansfield_16,1,34,"You have an understanding which will prevent you from receiving things only in part , and judging partially by the event . ","You have an understanding which will prevent you from receiving things only in part , and judging partially by the event . "
mansfield_16,1,35,"You will take in the whole of the past , you will consider times , persons , and probabilities , and you will feel that _ they _ were not least your friends who were educating and preparing you for that mediocrity of condition which _ seemed _ to be your lot . Though their caution may prove eventually unnecessary , it was kindly meant ; and of this you may be assured , that every advantage of affluence will be doubled by the little privations and restrictions that may have been imposed . ","You will take in the whole of the past , you will consider times , persons , and probabilities , and you will feel that _ they _ were not least your friends who were educating and preparing you for that mediocrity of condition which _ seemed _ to be your lot . Though their caution may prove eventually unnecessary , it was kindly meant ; and of this you may be assured , that every advantage of affluence will be doubled by the little privations and restrictions that may have been imposed . "
mansfield_16,1,36,"I am sure you will not disappoint my opinion of you , by failing at any time to treat your aunt Norris with the respect and attention that are due to her . ","I am sure you will not disappoint my opinion of you , by failing at any time to treat your aunt Norris with the respect and attention that are due to her . "
mansfield_16,1,37,But enough of this . ,But enough of this . 
mansfield_16,1,38,"Sit down , my dear . ","Sit down , my dear . "
mansfield_16,1,39,"I must speak to you for a few minutes , but I will not detain you long . ","I must speak to you for a few minutes , but I will not detain you long . "
mansfield_16,1,40,” ,” 
mansfield_16,1,41,"Fanny obeyed , with eyes cast down and colour rising . ","Fanny obeyed , with eyes cast down and colour rising . "
mansfield_16,1,42,"After a moment ’s pause , Sir Thomas , trying to suppress a smile , went on . ","After a moment ’s pause , Sir Thomas , trying to suppress a smile , went on . "
