fic_id,chapter_id,para_id,text,text_tokenized
mansfield_1,1,1, II , II 
mansfield_1,1,2,"The little girl performed her long journey in safety ; and at Northampton was met by Mrs. Norris , who thus regaled in the credit of being foremost to welcome her , and in the importance of leading her in to the others , and recommending her to their kindness ","The little girl performed her long journey in safety ; and at Northampton was met by Mrs. Norris , who thus regaled in the credit of being foremost to welcome her , and in the importance of leading her in to the others , and recommending her to their kindness "
mansfield_1,1,3,. ,. 
mansfield_1,1,4,"Fanny Price was at this time just ten years old , and though there might not be much in her first appearance to captivate , there was , at least , nothing to disgust her relations . ","Fanny Price was at this time just ten years old , and though there might not be much in her first appearance to captivate , there was , at least , nothing to disgust her relations . "
mansfield_1,1,5,"She was small of her age , with no glow of complexion , nor any other striking beauty ; exceedingly timid and shy , and shrinking from notice ; but her air , though awkward , was not vulgar , her voice was sweet , and when she spoke her countenance was pretty . ","She was small of her age , with no glow of complexion , nor any other striking beauty ; exceedingly timid and shy , and shrinking from notice ; but her air , though awkward , was not vulgar , her voice was sweet , and when she spoke her countenance was pretty . "
mansfield_1,1,6,"Sir Thomas and Lady Bertram received her very kindly ; and Sir Thomas , seeing how much she needed encouragement , tried to be all that was conciliating : but he had to work against a most untoward gravity of deportment ; and Lady Bertram , without taking half so much trouble , or speaking one word where he spoke ten , by the mere aid of a good - humoured smile , became immediately the less awful character of the two . ","Sir Thomas and Lady Bertram received her very kindly ; and Sir Thomas , seeing how much she needed encouragement , tried to be all that was conciliating : but he had to work against a most untoward gravity of deportment ; and Lady Bertram , without taking half so much trouble , or speaking one word where he spoke ten , by the mere aid of a good - humoured smile , became immediately the less awful character of the two . "
mansfield_1,1,7,"The young people were all at home , and sustained their share in the introduction very well , with much good humour , and no embarrassment , at least on the part of the sons , who , at seventeen and sixteen , and tall of their age , had all the grandeur of men in the eyes of their little cousin . ","The young people were all at home , and sustained their share in the introduction very well , with much good humour , and no embarrassment , at least on the part of the sons , who , at seventeen and sixteen , and tall of their age , had all the grandeur of men in the eyes of their little cousin . "
mansfield_1,1,8,"The two girls were more at a loss from being younger and in greater awe of their father , who addressed them on the occasion with rather an injudicious particularity . ","The two girls were more at a loss from being younger and in greater awe of their father , who addressed them on the occasion with rather an injudicious particularity . "
mansfield_1,1,9,"But they were too much used to company and praise to have anything like natural shyness ; and their confidence increasing from their cousin ’s total want of it , they were soon able to take a full survey of her face and her frock in easy indifference . ","But they were too much used to company and praise to have anything like natural shyness ; and their confidence increasing from their cousin ’s total want of it , they were soon able to take a full survey of her face and her frock in easy indifference . "
mansfield_1,1,10,"They were a remarkably fine family , the sons very well - looking , the daughters decidedly handsome , and all of them well - grown and forward of their age , which produced as striking a difference between the cousins in person , as education had given to their address ; and no one would have supposed the girls so nearly of an age as they really were . ","They were a remarkably fine family , the sons very well - looking , the daughters decidedly handsome , and all of them well - grown and forward of their age , which produced as striking a difference between the cousins in person , as education had given to their address ; and no one would have supposed the girls so nearly of an age as they really were . "
mansfield_1,1,11,There were in fact but two years between the youngest and Fanny . ,There were in fact but two years between the youngest and Fanny . 
mansfield_1,1,12,"Julia Bertram was only twelve , and Maria but a year older . ","Julia Bertram was only twelve , and Maria but a year older . "
mansfield_1,1,13,The little visitor meanwhile was as unhappy as possible . ,The little visitor meanwhile was as unhappy as possible . 
mansfield_1,1,14,"Afraid of everybody , ashamed of herself , and longing for the home she had left , she knew not how to look up , and could scarcely speak to be heard , or without crying . ","Afraid of everybody , ashamed of herself , and longing for the home she had left , she knew not how to look up , and could scarcely speak to be heard , or without crying . "
mansfield_1,1,15,"Mrs. Norris had been talking to her the whole way from Northampton of her wonderful good fortune , and the extraordinary degree of gratitude and good behaviour which it ought to produce , and her consciousness of misery was therefore increased by the idea of its being a wicked thing for her not to be happy . ","Mrs. Norris had been talking to her the whole way from Northampton of her wonderful good fortune , and the extraordinary degree of gratitude and good behaviour which it ought to produce , and her consciousness of misery was therefore increased by the idea of its being a wicked thing for her not to be happy . "
mansfield_1,1,16,"The fatigue , too , of so long a journey , became soon no trifling evil . ","The fatigue , too , of so long a journey , became soon no trifling evil . "
mansfield_1,1,17,"In vain were the well - meant condescensions of Sir Thomas , and all the officious prognostications of Mrs. Norris that she would be a good girl ; in vain did Lady Bertram smile and make her sit on the sofa with herself and pug , and vain was even the sight of a gooseberry tart towards giving her comfort ; she could scarcely swallow two mouthfuls before tears interrupted her , and sleep seeming to be her likeliest friend , she was taken to finish her sorrows in bed ","In vain were the well - meant condescensions of Sir Thomas , and all the officious prognostications of Mrs. Norris that she would be a good girl ; in vain did Lady Bertram smile and make her sit on the sofa with herself and pug , and vain was even the sight of a gooseberry tart towards giving her comfort ; she could scarcely swallow two mouthfuls before tears interrupted her , and sleep seeming to be her likeliest friend , she was taken to finish her sorrows in bed "
mansfield_1,1,18,. ,. 
mansfield_1,1,19,"“ This is not a very promising beginning , ” said Mrs. Norris , when Fanny had left the room . ","“ This is not a very promising beginning , ” said Mrs. Norris , when Fanny had left the room . "
mansfield_1,1,20,"“ After all that I said to her as we came along , I thought she would have behaved better ; I told her how much might depend upon her acquitting herself well at first . ","“ After all that I said to her as we came along , I thought she would have behaved better ; I told her how much might depend upon her acquitting herself well at first . "
mansfield_1,1,21,I wish there may not be a little sulkiness of temper — her poor mother had a good deal ; but we must make allowances for such a child — ,I wish there may not be a little sulkiness of temper — her poor mother had a good deal ; but we must make allowances for such a child — 
mansfield_1,1,22,and ,and 
mansfield_1,1,23,"I do not know that her being sorry to leave her home is really against her , for , with all its faults , it _ was _ her home , and she can not as yet understand how much she has changed for the better ; but then there is moderation in all things . ","I do not know that her being sorry to leave her home is really against her , for , with all its faults , it _ was _ her home , and she can not as yet understand how much she has changed for the better ; but then there is moderation in all things . "
mansfield_1,1,24,"” It required a longer time , however , than Mrs. Norris was inclined to allow , to reconcile Fanny to the novelty of Mansfield Park , and the separation from everybody she had been used to . ","” It required a longer time , however , than Mrs. Norris was inclined to allow , to reconcile Fanny to the novelty of Mansfield Park , and the separation from everybody she had been used to . "
mansfield_1,1,25,"Her feelings were very acute , and too little understood to be properly attended to . ","Her feelings were very acute , and too little understood to be properly attended to . "
mansfield_1,1,26,"Nobody meant to be unkind , but nobody put themselves out of their way to secure her comfort . ","Nobody meant to be unkind , but nobody put themselves out of their way to secure her comfort . "
mansfield_1,1,27,"The holiday allowed to the Miss Bertrams the next day , on purpose to afford leisure for getting acquainted with , and entertaining their young cousin , produced little union . ","The holiday allowed to the Miss Bertrams the next day , on purpose to afford leisure for getting acquainted with , and entertaining their young cousin , produced little union . "
mansfield_1,1,28,"They could not but hold her cheap on finding that she had but two sashes , and had never learned French ; and when they perceived her to be little struck with the duet they were so good as to play , they could do no more than make her a generous present of some of their least valued toys , and leave her to herself , while they adjourned to whatever might be the favourite holiday sport of the moment , making artificial flowers or wasting gold paper . ","They could not but hold her cheap on finding that she had but two sashes , and had never learned French ; and when they perceived her to be little struck with the duet they were so good as to play , they could do no more than make her a generous present of some of their least valued toys , and leave her to herself , while they adjourned to whatever might be the favourite holiday sport of the moment , making artificial flowers or wasting gold paper . "
mansfield_1,1,29,"Fanny , whether near or from her cousins , whether in the schoolroom , the drawing - room , or the shrubbery , was equally forlorn , finding something to fear in every person and place . ","Fanny , whether near or from her cousins , whether in the schoolroom , the drawing - room , or the shrubbery , was equally forlorn , finding something to fear in every person and place . "
mansfield_1,1,30,"She was disheartened by Lady Bertram ’s silence , awed by Sir Thomas ’s grave looks , and quite overcome by Mrs. Norris ’s admonitions . ","She was disheartened by Lady Bertram ’s silence , awed by Sir Thomas ’s grave looks , and quite overcome by Mrs. Norris ’s admonitions . "
