fic_id,chapter_id,para_id,text,text_tokenized
northanger_7,1,1," 14 The next morning was fair , and Catherine almost expected another attack from the assembled party . "," 14 The next morning was fair , and Catherine almost expected another attack from the assembled party . "
northanger_7,1,2,"With Mr. Allen to support her , she felt no dread of the event : but she would gladly be spared a contest , where victory itself was painful , and was heartily rejoiced therefore at neither seeing nor hearing anything of them . ","With Mr. Allen to support her , she felt no dread of the event : but she would gladly be spared a contest , where victory itself was painful , and was heartily rejoiced therefore at neither seeing nor hearing anything of them . "
northanger_7,1,3,"The Tilneys called for her at the appointed time ; and no new difficulty arising , no sudden recollection , no unexpected summons , no impertinent intrusion to disconcert their measures , my heroine was most unnaturally able to fulfil her engagement , though it was made with the hero himself . ","The Tilneys called for her at the appointed time ; and no new difficulty arising , no sudden recollection , no unexpected summons , no impertinent intrusion to disconcert their measures , my heroine was most unnaturally able to fulfil her engagement , though it was made with the hero himself . "
northanger_7,1,4,"They determined on walking round Beechen Cliff , that noble hill whose beautiful verdure and hanging coppice render it so striking an object from almost every opening in Bath . ","They determined on walking round Beechen Cliff , that noble hill whose beautiful verdure and hanging coppice render it so striking an object from almost every opening in Bath . "
northanger_7,1,5,"“ I never look at it , ” said Catherine , as they walked along the side of the river , “ without thinking of the south of France . ” ","“ I never look at it , ” said Catherine , as they walked along the side of the river , “ without thinking of the south of France . ” "
northanger_7,1,6,"“ You have been abroad then ? ” said Henry , a little surprised . ","“ You have been abroad then ? ” said Henry , a little surprised . "
northanger_7,1,7,“ Oh ! ,“ Oh ! 
northanger_7,1,8,"no , I only mean what I have read about . ","no , I only mean what I have read about . "
northanger_7,1,9,"It always puts me in mind of the country that Emily and her father travelled through , in The Mysteries of Udolpho . ","It always puts me in mind of the country that Emily and her father travelled through , in The Mysteries of Udolpho . "
northanger_7,1,10,"But you never read novels , I dare say ? ","But you never read novels , I dare say ? "
northanger_7,1,11,” ,” 
northanger_7,1,12,“ Why not ? ” “ Because they are not clever enough for you — gentlemen read better books . ” ,“ Why not ? ” “ Because they are not clever enough for you — gentlemen read better books . ” 
northanger_7,1,13,"“ The person , be it gentleman or lady , who has not pleasure in a good novel , must be intolerably stupid . ","“ The person , be it gentleman or lady , who has not pleasure in a good novel , must be intolerably stupid . "
northanger_7,1,14,"I have read all Mrs. Radcliffe ’s works , and most of them with great pleasure . ","I have read all Mrs. Radcliffe ’s works , and most of them with great pleasure . "
northanger_7,1,15,"The Mysteries of Udolpho , when I had once begun it , I could not lay down again ; I remember finishing it in two days — my hair standing on end the whole time . ” ","The Mysteries of Udolpho , when I had once begun it , I could not lay down again ; I remember finishing it in two days — my hair standing on end the whole time . ” "
northanger_7,1,16,"“ Yes , ” added Miss Tilney , “ and I remember that you undertook to read it aloud to me , and that when I was called away for only five minutes to answer a note , instead of waiting for me , you took the volume into the Hermitage Walk , and I was obliged to stay till you had finished it . ” “ Thank you , Eleanor — a most honourable testimony . ","“ Yes , ” added Miss Tilney , “ and I remember that you undertook to read it aloud to me , and that when I was called away for only five minutes to answer a note , instead of waiting for me , you took the volume into the Hermitage Walk , and I was obliged to stay till you had finished it . ” “ Thank you , Eleanor — a most honourable testimony . "
northanger_7,1,17,"You see , Miss Morland , the injustice of your suspicions . ","You see , Miss Morland , the injustice of your suspicions . "
northanger_7,1,18,"Here was I , in my eagerness to get on , refusing to wait only five minutes for my sister , breaking the promise I had made of reading it aloud , and keeping her in suspense at a most interesting part , by running away with the volume , which , you are to observe , was her own , particularly her own . ","Here was I , in my eagerness to get on , refusing to wait only five minutes for my sister , breaking the promise I had made of reading it aloud , and keeping her in suspense at a most interesting part , by running away with the volume , which , you are to observe , was her own , particularly her own . "
northanger_7,1,19,"I am proud when I reflect on it , and I think it must establish me in your good opinion . ” ","I am proud when I reflect on it , and I think it must establish me in your good opinion . ” "
northanger_7,1,20,"“ I am very glad to hear it indeed , and now I shall never be ashamed of liking Udolpho myself . ","“ I am very glad to hear it indeed , and now I shall never be ashamed of liking Udolpho myself . "
northanger_7,1,21,"But I really thought before , young men despised novels amazingly . ” ","But I really thought before , young men despised novels amazingly . ” "
northanger_7,1,22,“ It is _ amazingly ; _ it may well suggest _ amazement _ if they do — for they read nearly as many as women . ,“ It is _ amazingly ; _ it may well suggest _ amazement _ if they do — for they read nearly as many as women . 
northanger_7,1,23,I myself have read hundreds and hundreds . ,I myself have read hundreds and hundreds . 
northanger_7,1,24,Do not imagine that you can cope with me in a knowledge of Julias and Louisas . ,Do not imagine that you can cope with me in a knowledge of Julias and Louisas . 
northanger_7,1,25,"If we proceed to particulars , and engage in the never - ceasing inquiry of ‘ Have you read this ? ’ and ‘ Have you read that ? ’ ","If we proceed to particulars , and engage in the never - ceasing inquiry of ‘ Have you read this ? ’ and ‘ Have you read that ? ’ "
northanger_7,1,26,I shall soon leave you as far behind me as — what shall I say?—I want an appropriate simile.—as far as your friend Emily herself left poor Valancourt when she went with her aunt into Italy . ,I shall soon leave you as far behind me as — what shall I say?—I want an appropriate simile.—as far as your friend Emily herself left poor Valancourt when she went with her aunt into Italy . 
northanger_7,1,27,Consider how many years I have had the start of you . ,Consider how many years I have had the start of you . 
northanger_7,1,28,"I had entered on my studies at Oxford , while you were a good little girl working your sampler at home ! ” “ Not very good , I am afraid . ","I had entered on my studies at Oxford , while you were a good little girl working your sampler at home ! ” “ Not very good , I am afraid . "
northanger_7,1,29,"But now really , do not you think Udolpho the nicest book in the world ? ” “ The nicest — by which I suppose you mean the neatest . ","But now really , do not you think Udolpho the nicest book in the world ? ” “ The nicest — by which I suppose you mean the neatest . "
northanger_7,1,30,That must depend upon the binding . ” ,That must depend upon the binding . ” 
northanger_7,1,31,"“ Henry , ” said Miss Tilney , “ you are very impertinent . ","“ Henry , ” said Miss Tilney , “ you are very impertinent . "
northanger_7,1,32,"Miss Morland , he is treating you exactly as he does his sister . ","Miss Morland , he is treating you exactly as he does his sister . "
northanger_7,1,33,"He is forever finding fault with me , for some incorrectness of language , and now he is taking the same liberty with you . ","He is forever finding fault with me , for some incorrectness of language , and now he is taking the same liberty with you . "
northanger_7,1,34,"The word ‘ nicest , ’ as you used it , did not suit him ; and you had better change it as soon as you can , or we shall be overpowered with Johnson and Blair all the rest of the way . ” ","The word ‘ nicest , ’ as you used it , did not suit him ; and you had better change it as soon as you can , or we shall be overpowered with Johnson and Blair all the rest of the way . ” "
northanger_7,1,35,"“ I am sure , ” cried Catherine , “ I did not mean to say anything wrong ; but it _ is _ a nice book , and why should not I call it so ? ” ","“ I am sure , ” cried Catherine , “ I did not mean to say anything wrong ; but it _ is _ a nice book , and why should not I call it so ? ” "
