fic_id,chapter_id,para_id,text,text_tokenized
northanger_8,1,1," 16 Catherine ’s expectations of pleasure from her visit in Milsom Street were so very high that disappointment was inevitable ; and accordingly , though she was most politely received by General Tilney , and kindly welcomed by his daughter , though Henry was at home , and no one else of the party , she found , on her return , without spending many hours in the examination of her feelings , that she had gone to her appointment preparing for happiness which it had not afforded . "," 16 Catherine ’s expectations of pleasure from her visit in Milsom Street were so very high that disappointment was inevitable ; and accordingly , though she was most politely received by General Tilney , and kindly welcomed by his daughter , though Henry was at home , and no one else of the party , she found , on her return , without spending many hours in the examination of her feelings , that she had gone to her appointment preparing for happiness which it had not afforded . "
northanger_8,1,2,Instead of finding herself improved in acquaintance with Miss Tilney ,Instead of finding herself improved in acquaintance with Miss Tilney 
northanger_8,1,3,", from the intercourse of the day , she seemed hardly so intimate with her as before ; instead of seeing Henry Tilney to greater advantage than ever , in the ease of a family party , he had never said so little , nor been so little agreeable ; and , in spite of their father ’s great civilities to her — in spite of his thanks , invitations , and compliments — it had been a release to get away from him . ",", from the intercourse of the day , she seemed hardly so intimate with her as before ; instead of seeing Henry Tilney to greater advantage than ever , in the ease of a family party , he had never said so little , nor been so little agreeable ; and , in spite of their father ’s great civilities to her — in spite of his thanks , invitations , and compliments — it had been a release to get away from him . "
northanger_8,1,4,It puzzled her to account for all this . ,It puzzled her to account for all this . 
northanger_8,1,5,It could not be General Tilney ’s fault . ,It could not be General Tilney ’s fault . 
northanger_8,1,6,"That he was perfectly agreeable and good - natured , and altogether a very charming man , did not admit of a doubt , for he was tall and handsome , and Henry ’s father . ","That he was perfectly agreeable and good - natured , and altogether a very charming man , did not admit of a doubt , for he was tall and handsome , and Henry ’s father . "
northanger_8,1,7,"_ He _ could not be accountable for his children ’s want of spirits , or for her want of enjoyment in his company . ","_ He _ could not be accountable for his children ’s want of spirits , or for her want of enjoyment in his company . "
northanger_8,1,8,"The former she hoped at last might have been accidental , and the latter she could only attribute to her own stupidity . ","The former she hoped at last might have been accidental , and the latter she could only attribute to her own stupidity . "
northanger_8,1,9,"Isabella , on hearing the particulars of the visit , gave a different explanation : “ It was all pride , pride , insufferable haughtiness and pride ! ","Isabella , on hearing the particulars of the visit , gave a different explanation : “ It was all pride , pride , insufferable haughtiness and pride ! "
northanger_8,1,10,"she had long suspected the family to be very high , and this made it certain . ","she had long suspected the family to be very high , and this made it certain . "
northanger_8,1,11,Such insolence of behaviour as Miss Tilney ’s she had never heard of in her life ! ,Such insolence of behaviour as Miss Tilney ’s she had never heard of in her life ! 
northanger_8,1,12,not to do the honours of her house with common good breeding ! ,not to do the honours of her house with common good breeding ! 
northanger_8,1,13,to behave to her guest with such superciliousness ! ,to behave to her guest with such superciliousness ! 
northanger_8,1,14,hardly even to speak to her ! ” ,hardly even to speak to her ! ” 
northanger_8,1,15,"“ But it was not so bad as that , Isabella ; there was no superciliousness ; she was very civil . ” ","“ But it was not so bad as that , Isabella ; there was no superciliousness ; she was very civil . ” "
northanger_8,1,16,"“ Oh , do n’t defend her ! ","“ Oh , do n’t defend her ! "
northanger_8,1,17,"and then the brother , he , who had appeared so attached to you ! ","and then the brother , he , who had appeared so attached to you ! "
northanger_8,1,18,good heavens ! ,good heavens ! 
northanger_8,1,19,"well , some people ’s feelings are incomprehensible . ","well , some people ’s feelings are incomprehensible . "
northanger_8,1,20,And so he hardly looked once at you the whole day ? ” ,And so he hardly looked once at you the whole day ? ” 
northanger_8,1,21,“ I do not say so ; but he did not seem in good spirits . ” ,“ I do not say so ; but he did not seem in good spirits . ” 
northanger_8,1,22,“ How contemptible ! ,“ How contemptible ! 
northanger_8,1,23,of all things in the world inconstancy is my aversion . ,of all things in the world inconstancy is my aversion . 
northanger_8,1,24,"Let me entreat you never to think of him again , my dear Catherine ; indeed he is unworthy of you . ” ","Let me entreat you never to think of him again , my dear Catherine ; indeed he is unworthy of you . ” "
northanger_8,1,25,“ Unworthy ! ,“ Unworthy ! 
northanger_8,1,26,i do not suppose he ever thinks of me . ” ,i do not suppose he ever thinks of me . ” 
northanger_8,1,27,“ That is exactly what I say ; he never thinks of you . ,“ That is exactly what I say ; he never thinks of you . 
northanger_8,1,28,Such fickleness ! ,Such fickleness ! 
northanger_8,1,29,Oh ! ,Oh ! 
northanger_8,1,30,how different to your brother and to mine ! ,how different to your brother and to mine ! 
northanger_8,1,31,i really believe John has the most constant heart . ” ,i really believe John has the most constant heart . ” 
