fic_id,chapter_id,para_id,text,text_tokenized
emma_45,1,1," IX Emma 's pensive meditations , as she walked home , were not interrupted ; but on entering the parlour , she found those who must rouse her . "," IX Emma 's pensive meditations , as she walked home , were not interrupted ; but on entering the parlour , she found those who must rouse her . "
emma_45,1,2,"Mr. Knightley and Harriet had arrived during her absence , and were sitting with her father.--Mr . Knightley immediately got up , and in a manner decidedly graver than usual , said , "" I would not go away without seeing you , but I have no time to spare , and therefore must now be gone directly . ","Mr. Knightley and Harriet had arrived during her absence , and were sitting with her father.--Mr . Knightley immediately got up , and in a manner decidedly graver than usual , said , "" I would not go away without seeing you , but I have no time to spare , and therefore must now be gone directly . "
emma_45,1,3,"I am going to London , to spend a few days with John and Isabella . ","I am going to London , to spend a few days with John and Isabella . "
emma_45,1,4,"Have you any thing to send or say , besides the ` love , ' which nobody carries ? ","Have you any thing to send or say , besides the ` love , ' which nobody carries ? "
emma_45,1,5,""" ",""" "
emma_45,1,6,""" Nothing at all . But is not this a sudden scheme ? ",""" Nothing at all . But is not this a sudden scheme ? "
emma_45,1,7,""" ",""" "
emma_45,1,8,""" Yes -- rather -- I have been thinking of it some little time . "" ",""" Yes -- rather -- I have been thinking of it some little time . "" "
emma_45,1,9,"Emma was sure he had not forgiven her ; he looked unlike himself . Time , however , she thought , would tell him that they ought to be friends again . While he stood , as if meaning to go , but not going-- her father began his inquiries . ","Emma was sure he had not forgiven her ; he looked unlike himself . Time , however , she thought , would tell him that they ought to be friends again . While he stood , as if meaning to go , but not going-- her father began his inquiries . "
emma_45,1,10,""" Well , my dear , and did you get there safely?--And how did you find my worthy old friend and her daughter?--I dare say they must have been very much obliged to you for coming . ",""" Well , my dear , and did you get there safely?--And how did you find my worthy old friend and her daughter?--I dare say they must have been very much obliged to you for coming . "
emma_45,1,11,"Dear Emma has been to call on Mrs. and Miss Bates , Mr. Knightley , as I told you before . ","Dear Emma has been to call on Mrs. and Miss Bates , Mr. Knightley , as I told you before . "
emma_45,1,12,"She is always so attentive to them ! "" ","She is always so attentive to them ! "" "
emma_45,1,13,"Emma 's colour was heightened by this unjust praise ; and with a smile , and shake of the head , which spoke much , she looked at Mr. Knightley.-- ","Emma 's colour was heightened by this unjust praise ; and with a smile , and shake of the head , which spoke much , she looked at Mr. Knightley.-- "
emma_45,1,14,"It seemed as if there were an instantaneous impression in her favour , as if his eyes received the truth from her 's , and all that had passed of good in her feelings were at once caught and honoured.-- He looked at her with a glow of regard . ","It seemed as if there were an instantaneous impression in her favour , as if his eyes received the truth from her 's , and all that had passed of good in her feelings were at once caught and honoured.-- He looked at her with a glow of regard . "
