fic_id,chapter_id,para_id,text,text_tokenized
emma_37,1,1, I , I 
emma_37,1,2,A very little quiet reflection was enough to satisfy Emma as to the nature of her agitation on hearing this news of Frank Churchill . ,A very little quiet reflection was enough to satisfy Emma as to the nature of her agitation on hearing this news of Frank Churchill . 
emma_37,1,3,"She was soon convinced that it was not for herself she was feeling at all apprehensive or embarrassed ; it was for him . Her own attachment had really subsided into a mere nothing ; it was not worth thinking of;-- but if he , who had undoubtedly been always so much the most in love of the two , were to be returning with the same warmth of sentiment which he had taken away , it would be very distressing . ","She was soon convinced that it was not for herself she was feeling at all apprehensive or embarrassed ; it was for him . Her own attachment had really subsided into a mere nothing ; it was not worth thinking of;-- but if he , who had undoubtedly been always so much the most in love of the two , were to be returning with the same warmth of sentiment which he had taken away , it would be very distressing . "
emma_37,1,4,"If a separation of two months should not have cooled him , there were dangers and evils before her:--caution for him and for herself would be necessary . ","If a separation of two months should not have cooled him , there were dangers and evils before her:--caution for him and for herself would be necessary . "
emma_37,1,5,"She did not mean to have her own affections entangled again , and it would be incumbent on her to avoid any encouragement of his . ","She did not mean to have her own affections entangled again , and it would be incumbent on her to avoid any encouragement of his . "
emma_37,1,6,She wished she might be able to keep him from an absolute declaration . ,She wished she might be able to keep him from an absolute declaration . 
emma_37,1,7,That would be so very painful a conclusion of their present acquaintance ! ,That would be so very painful a conclusion of their present acquaintance ! 
emma_37,1,8,"and yet , she could not help rather anticipating something decisive . ","and yet , she could not help rather anticipating something decisive . "
emma_37,1,9,"She felt as if the spring would not pass without bringing a crisis , an event , a something to alter her present composed and tranquil state . ","She felt as if the spring would not pass without bringing a crisis , an event , a something to alter her present composed and tranquil state . "
emma_37,1,10,"It was not very long , though rather longer than Mr. Weston had foreseen , before she had the power of forming some opinion of Frank Churchill 's feelings . ","It was not very long , though rather longer than Mr. Weston had foreseen , before she had the power of forming some opinion of Frank Churchill 's feelings . "
emma_37,1,11,"The Enscombe family were not in town quite so soon as had been imagined , but he was at Highbury very soon afterwards . ","The Enscombe family were not in town quite so soon as had been imagined , but he was at Highbury very soon afterwards . "
emma_37,1,12,"He rode down for a couple of hours ; he could not yet do more ; but as he came from Randalls immediately to Hartfield , she could then exercise all her quick observation , and speedily determine how he was influenced , and how she must act . ","He rode down for a couple of hours ; he could not yet do more ; but as he came from Randalls immediately to Hartfield , she could then exercise all her quick observation , and speedily determine how he was influenced , and how she must act . "
emma_37,1,13,They met with the utmost friendliness . ,They met with the utmost friendliness . 
emma_37,1,14,There could be no doubt of his great pleasure in seeing her . ,There could be no doubt of his great pleasure in seeing her . 
emma_37,1,15,"But she had an almost instant doubt of his caring for her as he had done , of his feeling the same tenderness in the same degree . ","But she had an almost instant doubt of his caring for her as he had done , of his feeling the same tenderness in the same degree . "
emma_37,1,16,She watched him well . ,She watched him well . 
emma_37,1,17,It was a clear thing he was less in love than he had been . ,It was a clear thing he was less in love than he had been . 
emma_37,1,18,"Absence , with the conviction probably of her indifference , had produced this very natural and very desirable effect . ","Absence , with the conviction probably of her indifference , had produced this very natural and very desirable effect . "
emma_37,1,19,"He was in high spirits ; as ready to talk and laugh as ever , and seemed delighted to speak of his former visit , and recur to old stories : and he was not without agitation . ","He was in high spirits ; as ready to talk and laugh as ever , and seemed delighted to speak of his former visit , and recur to old stories : and he was not without agitation . "
emma_37,1,20,It was not in his calmness that she read his comparative difference . ,It was not in his calmness that she read his comparative difference . 
emma_37,1,21,He was not calm ; his spirits were evidently fluttered ; there was restlessness about him . ,He was not calm ; his spirits were evidently fluttered ; there was restlessness about him . 
emma_37,1,22,"Lively as he was , it seemed a liveliness that did not satisfy himself ; but what decided her belief on the subject , was his staying only a quarter of an hour , and hurrying away to make other calls in Highbury . ","Lively as he was , it seemed a liveliness that did not satisfy himself ; but what decided her belief on the subject , was his staying only a quarter of an hour , and hurrying away to make other calls in Highbury . "
emma_37,1,23,""" He had seen a group of old acquaintance in the street as he passed-- he had not stopped , he would not stop for more than a word -- but he had the vanity to think they would be disappointed if he did not call , and much as he wished to stay longer at Hartfield , he must hurry off . "" ",""" He had seen a group of old acquaintance in the street as he passed-- he had not stopped , he would not stop for more than a word -- but he had the vanity to think they would be disappointed if he did not call , and much as he wished to stay longer at Hartfield , he must hurry off . "" "
emma_37,1,24,"She had no doubt as to his being less in love -- but neither his agitated spirits , nor his hurrying away , seemed like a perfect cure ; and she was rather inclined to think it implied a dread of her returning power , and a discreet resolution of not trusting himself with her long . ","She had no doubt as to his being less in love -- but neither his agitated spirits , nor his hurrying away , seemed like a perfect cure ; and she was rather inclined to think it implied a dread of her returning power , and a discreet resolution of not trusting himself with her long . "
emma_37,1,25,This was the only visit from Frank Churchill in the course of ten days . ,This was the only visit from Frank Churchill in the course of ten days . 
emma_37,1,26,"He was often hoping , intending to come -- but was always prevented . ","He was often hoping , intending to come -- but was always prevented . "
emma_37,1,27,His aunt could not bear to have him leave her . ,His aunt could not bear to have him leave her . 
emma_37,1,28,Such was his own account at Randall 's . ,Such was his own account at Randall 's . 
emma_37,1,29,"If he were quite sincere , if he really tried to come , it was to be inferred that Mrs. Churchill 's removal to London had been of no service to the wilful or nervous part of her disorder . ","If he were quite sincere , if he really tried to come , it was to be inferred that Mrs. Churchill 's removal to London had been of no service to the wilful or nervous part of her disorder . "
emma_37,1,30,"That she was really ill was very certain ; he had declared himself convinced of it , at Randalls . Though much might be fancy , he could not doubt , when he looked back , that she was in a weaker state of health than she had been half a year ago . He did not believe it to proceed from any thing that care and medicine might not remove , or at least that she might not have many years of existence before her ; but he could not be prevailed on , by all his father 's doubts , to say that her complaints were merely imaginary , or that she was as strong as ever . ","That she was really ill was very certain ; he had declared himself convinced of it , at Randalls . Though much might be fancy , he could not doubt , when he looked back , that she was in a weaker state of health than she had been half a year ago . He did not believe it to proceed from any thing that care and medicine might not remove , or at least that she might not have many years of existence before her ; but he could not be prevailed on , by all his father 's doubts , to say that her complaints were merely imaginary , or that she was as strong as ever . "
emma_37,1,31,It soon appeared that London was not the place for her . ,It soon appeared that London was not the place for her . 
emma_37,1,32,She could not endure its noise . ,She could not endure its noise . 
emma_37,1,33,"Her nerves were under continual irritation and suffering ; and by the ten days ' end , her nephew 's letter to Randalls communicated a change of plan . ","Her nerves were under continual irritation and suffering ; and by the ten days ' end , her nephew 's letter to Randalls communicated a change of plan . "
emma_37,1,34,They were going to remove immediately to Richmond . ,They were going to remove immediately to Richmond . 
emma_37,1,35,"Mrs. Churchill had been recommended to the medical skill of an eminent person there , and had otherwise a fancy for the place . ","Mrs. Churchill had been recommended to the medical skill of an eminent person there , and had otherwise a fancy for the place . "
emma_37,1,36,"A ready - furnished house in a favourite spot was engaged , and much benefit expected from the change . ","A ready - furnished house in a favourite spot was engaged , and much benefit expected from the change . "
emma_37,1,37,"Emma heard that Frank wrote in the highest spirits of this arrangement , and seemed most fully to appreciate the blessing of having two months before him of such near neighbourhood to many dear friends-- for the house was taken for May and June . She was told that now he wrote with the greatest confidence of being often with them , almost as often as he could even wish . Emma saw how Mr. Weston understood these joyous prospects . ","Emma heard that Frank wrote in the highest spirits of this arrangement , and seemed most fully to appreciate the blessing of having two months before him of such near neighbourhood to many dear friends-- for the house was taken for May and June . She was told that now he wrote with the greatest confidence of being often with them , almost as often as he could even wish . Emma saw how Mr. Weston understood these joyous prospects . "
emma_37,1,38,He was considering her as the source of all the happiness they offered . ,He was considering her as the source of all the happiness they offered . 
emma_37,1,39,She hoped it was not so . Two months must bring it to the proof . Mr. Weston 's own happiness was indisputable . ,She hoped it was not so . Two months must bring it to the proof . Mr. Weston 's own happiness was indisputable . 
emma_37,1,40,He was quite delighted . ,He was quite delighted . 
emma_37,1,41,It was the very circumstance he could have wished for . ,It was the very circumstance he could have wished for . 
emma_37,1,42,"Now , it would be really having Frank in their neighbourhood . ","Now , it would be really having Frank in their neighbourhood . "
emma_37,1,43,What were nine miles to a young man?--An hour 's ride . ,What were nine miles to a young man?--An hour 's ride . 
emma_37,1,44,He would be always coming over . ,He would be always coming over . 
emma_37,1,45,The difference in that respect of Richmond and London was enough to make the whole difference of seeing him always and seeing him never . ,The difference in that respect of Richmond and London was enough to make the whole difference of seeing him always and seeing him never . 
emma_37,1,46,"Sixteen miles -- nay , eighteen -- it must be full eighteen to Manchester - street -- was a serious obstacle . Were he ever able to get away , the day would be spent in coming and returning . ","Sixteen miles -- nay , eighteen -- it must be full eighteen to Manchester - street -- was a serious obstacle . Were he ever able to get away , the day would be spent in coming and returning . "
emma_37,1,47,There was no comfort in having him in London ; he might as well be at Enscombe ; but Richmond was the very distance for easy intercourse . Better than nearer ! ,There was no comfort in having him in London ; he might as well be at Enscombe ; but Richmond was the very distance for easy intercourse . Better than nearer ! 
emma_37,1,48,"One good thing was immediately brought to a certainty by this removal,-- the ball at the Crown . It had not been forgotten before , but it had been soon acknowledged vain to attempt to fix a day . ","One good thing was immediately brought to a certainty by this removal,-- the ball at the Crown . It had not been forgotten before , but it had been soon acknowledged vain to attempt to fix a day . "
emma_37,1,49,"Now , however , it was absolutely to be ; every preparation was resumed , and very soon after the Churchills had removed to Richmond , a few lines from Frank , to say that his aunt felt already much better for the change , and that he had no doubt of being able to join them for twenty - four hours at any given time , induced them to name as early a day as possible . ","Now , however , it was absolutely to be ; every preparation was resumed , and very soon after the Churchills had removed to Richmond , a few lines from Frank , to say that his aunt felt already much better for the change , and that he had no doubt of being able to join them for twenty - four hours at any given time , induced them to name as early a day as possible . "
emma_37,1,50,Mr. Weston 's ball was to be a real thing . ,Mr. Weston 's ball was to be a real thing . 
emma_37,1,51,A very few to - morrows stood between the young people of Highbury and happiness . ,A very few to - morrows stood between the young people of Highbury and happiness . 
emma_37,1,52,Mr. Woodhouse was resigned . ,Mr. Woodhouse was resigned . 
emma_37,1,53,The time of year lightened the evil to him . ,The time of year lightened the evil to him . 
emma_37,1,54,May was better for every thing than February . ,May was better for every thing than February . 
emma_37,1,55,"Mrs. Bates was engaged to spend the evening at Hartfield , James had due notice , and he sanguinely hoped that neither dear little Henry nor dear little John would have any thing the matter with them , while dear Emma were gone . ","Mrs. Bates was engaged to spend the evening at Hartfield , James had due notice , and he sanguinely hoped that neither dear little Henry nor dear little John would have any thing the matter with them , while dear Emma were gone . "
