fic_id,chapter_id,para_id,text,text_tokenized
emma_43,1,1," VII They had a very fine day for Box Hill ; and all the other outward circumstances of arrangement , accommodation , and punctuality , were in favour of a pleasant party . Mr. Weston directed the whole , officiating safely between Hartfield and the Vicarage , and every body was in good time . "," VII They had a very fine day for Box Hill ; and all the other outward circumstances of arrangement , accommodation , and punctuality , were in favour of a pleasant party . Mr. Weston directed the whole , officiating safely between Hartfield and the Vicarage , and every body was in good time . "
emma_43,1,2,"Emma and Harriet went together ; Miss Bates and her niece , with the Eltons ; the gentlemen on horseback . ","Emma and Harriet went together ; Miss Bates and her niece , with the Eltons ; the gentlemen on horseback . "
emma_43,1,3,Mrs. Weston remained with Mr. Woodhouse . ,Mrs. Weston remained with Mr. Woodhouse . 
emma_43,1,4,Nothing was wanting but to be happy when they got there . ,Nothing was wanting but to be happy when they got there . 
emma_43,1,5,"Seven miles were travelled in expectation of enjoyment , and every body had a burst of admiration on first arriving ; but in the general amount of the day there was deficiency . ","Seven miles were travelled in expectation of enjoyment , and every body had a burst of admiration on first arriving ; but in the general amount of the day there was deficiency . "
emma_43,1,6,"There was a languor , a want of spirits , a want of union , which could not be got over . ","There was a languor , a want of spirits , a want of union , which could not be got over . "
emma_43,1,7,They separated too much into parties . ,They separated too much into parties . 
emma_43,1,8,The Eltons walked together ; Mr. Knightley took charge of Miss Bates and Jane ; and Emma and Harriet belonged to Frank Churchill . ,The Eltons walked together ; Mr. Knightley took charge of Miss Bates and Jane ; and Emma and Harriet belonged to Frank Churchill . 
emma_43,1,9,"And Mr. Weston tried , in vain , to make them harmonise better . It seemed at first an accidental division , but it never materially varied . ","And Mr. Weston tried , in vain , to make them harmonise better . It seemed at first an accidental division , but it never materially varied . "
emma_43,1,10,"Mr. and Mrs. Elton , indeed , shewed no unwillingness to mix , and be as agreeable as they could ; but during the two whole hours that were spent on the hill , there seemed a principle of separation , between the other parties , too strong for any fine prospects , or any cold collation , or any cheerful Mr. Weston , to remove . ","Mr. and Mrs. Elton , indeed , shewed no unwillingness to mix , and be as agreeable as they could ; but during the two whole hours that were spent on the hill , there seemed a principle of separation , between the other parties , too strong for any fine prospects , or any cold collation , or any cheerful Mr. Weston , to remove . "
emma_43,1,11,At first it was downright dulness to Emma . She had never seen Frank Churchill so silent and stupid . ,At first it was downright dulness to Emma . She had never seen Frank Churchill so silent and stupid . 
emma_43,1,12,He said nothing worth hearing-- looked without seeing -- admired without intelligence -- listened without knowing what she said . ,He said nothing worth hearing-- looked without seeing -- admired without intelligence -- listened without knowing what she said . 
emma_43,1,13,"While he was so dull , it was no wonder that Harriet should be dull likewise ; and they were both insufferable . ","While he was so dull , it was no wonder that Harriet should be dull likewise ; and they were both insufferable . "
emma_43,1,14,"When they all sat down it was better ; to her taste a great deal better , for Frank Churchill grew talkative and gay , making her his first object . ","When they all sat down it was better ; to her taste a great deal better , for Frank Churchill grew talkative and gay , making her his first object . "
emma_43,1,15,"Every distinguishing attention that could be paid , was paid to her . ","Every distinguishing attention that could be paid , was paid to her . "
