fic_id,chapter_id,para_id,text,text_tokenized
emma_32,1,1, XIV , XIV 
emma_32,1,2,"Mrs. Elton was first seen at church : but though devotion might be interrupted , curiosity could not be satisfied by a bride in a pew , and it must be left for the visits in form which were then to be paid , to settle whether she were very pretty indeed , or only rather pretty , or not pretty at all . Emma had feelings , less of curiosity than of pride or propriety , to make her resolve on not being the last to pay her respects ; and she made a point of Harriet 's going with her , that the worst of the business might be gone through as soon as possible . She could not enter the house again , could not be in the same room to which she had with such vain artifice retreated three months ago , to lace up her boot , without _ recollecting _ . ","Mrs. Elton was first seen at church : but though devotion might be interrupted , curiosity could not be satisfied by a bride in a pew , and it must be left for the visits in form which were then to be paid , to settle whether she were very pretty indeed , or only rather pretty , or not pretty at all . Emma had feelings , less of curiosity than of pride or propriety , to make her resolve on not being the last to pay her respects ; and she made a point of Harriet 's going with her , that the worst of the business might be gone through as soon as possible . She could not enter the house again , could not be in the same room to which she had with such vain artifice retreated three months ago , to lace up her boot , without _ recollecting _ . "
emma_32,1,3,A thousand vexatious thoughts would recur . ,A thousand vexatious thoughts would recur . 
emma_32,1,4,"Compliments , charades , and horrible blunders ; and it was not to be supposed that poor Harriet should not be recollecting too ; but she behaved very well , and was only rather pale and silent . ","Compliments , charades , and horrible blunders ; and it was not to be supposed that poor Harriet should not be recollecting too ; but she behaved very well , and was only rather pale and silent . "
emma_32,1,5,"The visit was of course short ; and there was so much embarrassment and occupation of mind to shorten it , that Emma would not allow herself entirely to form an opinion of the lady , and on no account to give one , beyond the nothing - meaning terms of being "" elegantly dressed , and very pleasing . "" ","The visit was of course short ; and there was so much embarrassment and occupation of mind to shorten it , that Emma would not allow herself entirely to form an opinion of the lady , and on no account to give one , beyond the nothing - meaning terms of being "" elegantly dressed , and very pleasing . "" "
emma_32,1,6,She did not really like her . ,She did not really like her . 
emma_32,1,7,"She would not be in a hurry to find fault , but she suspected that there was no elegance;--ease , but not elegance.-- She was almost sure that for a young woman , a stranger , a bride , there was too much ease . Her person was rather good ; her face not unpretty ; but neither feature , nor air , nor voice , nor manner , were elegant . Emma thought at least it would turn out so . ","She would not be in a hurry to find fault , but she suspected that there was no elegance;--ease , but not elegance.-- She was almost sure that for a young woman , a stranger , a bride , there was too much ease . Her person was rather good ; her face not unpretty ; but neither feature , nor air , nor voice , nor manner , were elegant . Emma thought at least it would turn out so . "
emma_32,1,8,"As for Mr. Elton , his manners did not appear -- but no , she would not permit a hasty or a witty word from herself about his manners . ","As for Mr. Elton , his manners did not appear -- but no , she would not permit a hasty or a witty word from herself about his manners . "
emma_32,1,9,"It was an awkward ceremony at any time to be receiving wedding visits , and a man had need be all grace to acquit himself well through it . ","It was an awkward ceremony at any time to be receiving wedding visits , and a man had need be all grace to acquit himself well through it . "
emma_32,1,10,"The woman was better off ; she might have the assistance of fine clothes , and the privilege of bashfulness , but the man had only his own good sense to depend on ; and when she considered how peculiarly unlucky poor Mr. Elton was in being in the same room at once with the woman he had just married , the woman he had wanted to marry , and the woman whom he had been expected to marry , she must allow him to have the right to look as little wise , and to be as much affectedly , and as little really easy as could be . "" Well , Miss Woodhouse , "" said Harriet , when they had quitted the house , and after waiting in vain for her friend to begin ; ","The woman was better off ; she might have the assistance of fine clothes , and the privilege of bashfulness , but the man had only his own good sense to depend on ; and when she considered how peculiarly unlucky poor Mr. Elton was in being in the same room at once with the woman he had just married , the woman he had wanted to marry , and the woman whom he had been expected to marry , she must allow him to have the right to look as little wise , and to be as much affectedly , and as little really easy as could be . "" Well , Miss Woodhouse , "" said Harriet , when they had quitted the house , and after waiting in vain for her friend to begin ; "
emma_32,1,11,""" Well , Miss Woodhouse , ( with a gentle sigh , ) what do you think of her?-- Is not she very charming ? ",""" Well , Miss Woodhouse , ( with a gentle sigh , ) what do you think of her?-- Is not she very charming ? "
emma_32,1,12,""" There was a little hesitation in Emma 's answer . ",""" There was a little hesitation in Emma 's answer . "
emma_32,1,13,""" ",""" "
emma_32,1,14,Oh ! ,Oh ! 
emma_32,1,15,yes -- very -- a very pleasing young woman . ,yes -- very -- a very pleasing young woman . 
emma_32,1,16,""" ",""" "
emma_32,1,17,""" I think her beautiful , quite beautiful . "" "" Very nicely dressed , indeed ; a remarkably elegant gown . "" "" I am not at all surprized that he should have fallen in love . "" ",""" I think her beautiful , quite beautiful . "" "" Very nicely dressed , indeed ; a remarkably elegant gown . "" "" I am not at all surprized that he should have fallen in love . "" "
emma_32,1,18,""" Oh ! no -- there is nothing to surprize one at all.--A pretty fortune ; and she came in his way . "" "" I dare say , "" returned Harriet , sighing again , "" I dare say she was very much attached to him . "" "" Perhaps she might ; but it is not every man 's fate to marry the woman who loves him best . Miss Hawkins perhaps wanted a home , and thought this the best offer she was likely to have . "" "" Yes , "" said Harriet earnestly , "" and well she might , nobody could ever have a better . ",""" Oh ! no -- there is nothing to surprize one at all.--A pretty fortune ; and she came in his way . "" "" I dare say , "" returned Harriet , sighing again , "" I dare say she was very much attached to him . "" "" Perhaps she might ; but it is not every man 's fate to marry the woman who loves him best . Miss Hawkins perhaps wanted a home , and thought this the best offer she was likely to have . "" "" Yes , "" said Harriet earnestly , "" and well she might , nobody could ever have a better . "
emma_32,1,19,"Well , I wish them happy with all my heart . ","Well , I wish them happy with all my heart . "
emma_32,1,20,"And now , Miss Woodhouse , I do not think I shall mind seeing them again . ","And now , Miss Woodhouse , I do not think I shall mind seeing them again . "
emma_32,1,21,"He is just as superior as ever;--but being married , you know , it is quite a different thing . ","He is just as superior as ever;--but being married , you know , it is quite a different thing . "
emma_32,1,22,"No , indeed , Miss Woodhouse , you need not be afraid ; I can sit and admire him now without any great misery . ","No , indeed , Miss Woodhouse , you need not be afraid ; I can sit and admire him now without any great misery . "
emma_32,1,23,"To know that he has not thrown himself away , is such a comfort!-- She does seem a charming young woman , just what he deserves . ","To know that he has not thrown himself away , is such a comfort!-- She does seem a charming young woman , just what he deserves . "
emma_32,1,24,Happy creature ! ,Happy creature ! 
emma_32,1,25,"He called her ` Augusta . ' How delightful ! "" When the visit was returned , Emma made up her mind . She could then see more and judge better . ","He called her ` Augusta . ' How delightful ! "" When the visit was returned , Emma made up her mind . She could then see more and judge better . "
emma_32,1,26,"From Harriet 's happening not to be at Hartfield , and her father 's being present to engage Mr. Elton , she had a quarter of an hour of the lady 's conversation to herself , and could composedly attend to her ; and the quarter of an hour quite convinced her that Mrs. Elton was a vain woman , extremely well satisfied with herself , and thinking much of her own importance ; that she meant to shine and be very superior , but with manners which had been formed in a bad school , pert and familiar ; that all her notions were drawn from one set of people , and one style of living ; that if not foolish she was ignorant , and that her society would certainly do Mr. Elton no good . Harriet would have been a better match . ","From Harriet 's happening not to be at Hartfield , and her father 's being present to engage Mr. Elton , she had a quarter of an hour of the lady 's conversation to herself , and could composedly attend to her ; and the quarter of an hour quite convinced her that Mrs. Elton was a vain woman , extremely well satisfied with herself , and thinking much of her own importance ; that she meant to shine and be very superior , but with manners which had been formed in a bad school , pert and familiar ; that all her notions were drawn from one set of people , and one style of living ; that if not foolish she was ignorant , and that her society would certainly do Mr. Elton no good . Harriet would have been a better match . "
emma_32,1,27,"If not wise or refined herself , she would have connected him with those who were ; but Miss Hawkins , it might be fairly supposed from her easy conceit , had been the best of her own set . ","If not wise or refined herself , she would have connected him with those who were ; but Miss Hawkins , it might be fairly supposed from her easy conceit , had been the best of her own set . "
emma_32,1,28,"The rich brother - in - law near Bristol was the pride of the alliance , and his place and his carriages were the pride of him . ","The rich brother - in - law near Bristol was the pride of the alliance , and his place and his carriages were the pride of him . "
emma_32,1,29,"The very first subject after being seated was Maple Grove , "" My brother Mr. Suckling 's seat;""--a comparison of Hartfield to Maple Grove . ","The very first subject after being seated was Maple Grove , "" My brother Mr. Suckling 's seat;""--a comparison of Hartfield to Maple Grove . "
emma_32,1,30,"The grounds of Hartfield were small , but neat and pretty ; and the house was modern and well - built . ","The grounds of Hartfield were small , but neat and pretty ; and the house was modern and well - built . "
emma_32,1,31,"Mrs. Elton seemed most favourably impressed by the size of the room , the entrance , and all that she could see or imagine . ","Mrs. Elton seemed most favourably impressed by the size of the room , the entrance , and all that she could see or imagine . "
emma_32,1,32,""" Very like Maple Grove indeed!--She was quite struck by the likeness!--That room was the very shape and size of the morning - room at Maple Grove ; her sister 's favourite room . ",""" Very like Maple Grove indeed!--She was quite struck by the likeness!--That room was the very shape and size of the morning - room at Maple Grove ; her sister 's favourite room . "
emma_32,1,33,"""-- ","""-- "
emma_32,1,34,"Mr. Elton was appealed to.--""Was not it astonishingly like?-- She could really almost fancy herself at Maple Grove . "" ","Mr. Elton was appealed to.--""Was not it astonishingly like?-- She could really almost fancy herself at Maple Grove . "" "
emma_32,1,35,""" And the staircase -- You know , as I came in , I observed how very like the staircase was ; placed exactly in the same part of the house . ",""" And the staircase -- You know , as I came in , I observed how very like the staircase was ; placed exactly in the same part of the house . "
emma_32,1,36,I really could not help exclaiming ! ,I really could not help exclaiming ! 
emma_32,1,37,"I assure you , Miss Woodhouse , it is very delightful to me , to be reminded of a place I am so extremely partial to as Maple Grove . ","I assure you , Miss Woodhouse , it is very delightful to me , to be reminded of a place I am so extremely partial to as Maple Grove . "
