fic_id,chapter_id,para_id,text,text_tokenized
emma_25,1,1," VII Emma 's very good opinion of Frank Churchill was a little shaken the following day , by hearing that he was gone off to London , merely to have his hair cut . A sudden freak seemed to have seized him at breakfast , and he had sent for a chaise and set off , intending to return to dinner , but with no more important view that appeared than having his hair cut . "," VII Emma 's very good opinion of Frank Churchill was a little shaken the following day , by hearing that he was gone off to London , merely to have his hair cut . A sudden freak seemed to have seized him at breakfast , and he had sent for a chaise and set off , intending to return to dinner , but with no more important view that appeared than having his hair cut . "
emma_25,1,2,There was certainly no harm in his travelling sixteen miles twice over on such an errand ; but there was an air of foppery and nonsense in it which she could not approve . ,There was certainly no harm in his travelling sixteen miles twice over on such an errand ; but there was an air of foppery and nonsense in it which she could not approve . 
emma_25,1,3,"It did not accord with the rationality of plan , the moderation in expense , or even the unselfish warmth of heart , which she had believed herself to discern in him yesterday . Vanity , extravagance , love of change , restlessness of temper , which must be doing something , good or bad ; heedlessness as to the pleasure of his father and Mrs. Weston , indifferent as to how his conduct might appear in general ; he became liable to all these charges . ","It did not accord with the rationality of plan , the moderation in expense , or even the unselfish warmth of heart , which she had believed herself to discern in him yesterday . Vanity , extravagance , love of change , restlessness of temper , which must be doing something , good or bad ; heedlessness as to the pleasure of his father and Mrs. Weston , indifferent as to how his conduct might appear in general ; he became liable to all these charges . "
emma_25,1,4,"His father only called him a coxcomb , and thought it a very good story ; but that Mrs. Weston did not like it , was clear enough , by her passing it over as quickly as possible , and making no other comment than that "" all young people would have their little whims . "" ","His father only called him a coxcomb , and thought it a very good story ; but that Mrs. Weston did not like it , was clear enough , by her passing it over as quickly as possible , and making no other comment than that "" all young people would have their little whims . "" "
emma_25,1,5,"With the exception of this little blot , Emma found that his visit hitherto had given her friend only good ideas of him . ","With the exception of this little blot , Emma found that his visit hitherto had given her friend only good ideas of him . "
emma_25,1,6,"Mrs. Weston was very ready to say how attentive and pleasant a companion he made himself -- how much she saw to like in his disposition altogether . He appeared to have a very open temper -- certainly a very cheerful and lively one ; she could observe nothing wrong in his notions , a great deal decidedly right ; he spoke of his uncle with warm regard , was fond of talking of him -- said he would be the best man in the world if he were left to himself ; and though there was no being attached to the aunt , he acknowledged her kindness with gratitude , and seemed to mean always to speak of her with respect . ","Mrs. Weston was very ready to say how attentive and pleasant a companion he made himself -- how much she saw to like in his disposition altogether . He appeared to have a very open temper -- certainly a very cheerful and lively one ; she could observe nothing wrong in his notions , a great deal decidedly right ; he spoke of his uncle with warm regard , was fond of talking of him -- said he would be the best man in the world if he were left to himself ; and though there was no being attached to the aunt , he acknowledged her kindness with gratitude , and seemed to mean always to speak of her with respect . "
emma_25,1,7,"This was all very promising ; and , but for such an unfortunate fancy for having his hair cut , there was nothing to denote him unworthy of the distinguished honour which her imagination had given him ; the honour , if not of being really in love with her , of being at least very near it , and saved only by her own indifference-- ( for still her resolution held of never marrying)--the honour , in short , of being marked out for her by all their joint acquaintance . ","This was all very promising ; and , but for such an unfortunate fancy for having his hair cut , there was nothing to denote him unworthy of the distinguished honour which her imagination had given him ; the honour , if not of being really in love with her , of being at least very near it , and saved only by her own indifference-- ( for still her resolution held of never marrying)--the honour , in short , of being marked out for her by all their joint acquaintance . "
emma_25,1,8,"Mr. Weston , on his side , added a virtue to the account which must have some weight . He gave her to understand that Frank admired her extremely -- thought her very beautiful and very charming ; and with so much to be said for him altogether , she found she must not judge him harshly . ","Mr. Weston , on his side , added a virtue to the account which must have some weight . He gave her to understand that Frank admired her extremely -- thought her very beautiful and very charming ; and with so much to be said for him altogether , she found she must not judge him harshly . "
emma_25,1,9,"As Mrs. Weston observed , "" all young people would have their little whims . "" There was one person among his new acquaintance in Surry , not so leniently disposed . In general he was judged , throughout the parishes of Donwell and Highbury , with great candour ; liberal allowances were made for the little excesses of such a handsome young man-- one who smiled so often and bowed so well ; but there was one spirit among them not to be softened , from its power of censure , by bows or smiles -- Mr. Knightley . ","As Mrs. Weston observed , "" all young people would have their little whims . "" There was one person among his new acquaintance in Surry , not so leniently disposed . In general he was judged , throughout the parishes of Donwell and Highbury , with great candour ; liberal allowances were made for the little excesses of such a handsome young man-- one who smiled so often and bowed so well ; but there was one spirit among them not to be softened , from its power of censure , by bows or smiles -- Mr. Knightley . "
emma_25,1,10,"The circumstance was told him at Hartfield ; for the moment , he was silent ; but Emma heard him almost immediately afterwards say to himself , over a newspaper he held in his hand , "" Hum ! just the trifling , silly fellow I took him for . "" ","The circumstance was told him at Hartfield ; for the moment , he was silent ; but Emma heard him almost immediately afterwards say to himself , over a newspaper he held in his hand , "" Hum ! just the trifling , silly fellow I took him for . "" "
