fic_id,chapter_id,para_id,text,text_tokenized
pride_22,1,1, XLIV . , XLIV . 
pride_22,1,2,"Elizabeth had settled it that Mr. Darcy would bring his sister to visit her the very day after her reaching Pemberley ; and was , consequently , resolved not to be out of sight of the inn the whole of that morning . ","Elizabeth had settled it that Mr. Darcy would bring his sister to visit her the very day after her reaching Pemberley ; and was , consequently , resolved not to be out of sight of the inn the whole of that morning . "
pride_22,1,3,But her conclusion was false ; for on the very morning after their own arrival at Lambton these visitors came . ,But her conclusion was false ; for on the very morning after their own arrival at Lambton these visitors came . 
pride_22,1,4,"They had been walking about the place with some of their new friends , and were just returned to the inn to dress themselves for dining with the same family , when the sound of a carriage drew them to a window , and they saw a gentleman and lady in a curricle driving up the street . ","They had been walking about the place with some of their new friends , and were just returned to the inn to dress themselves for dining with the same family , when the sound of a carriage drew them to a window , and they saw a gentleman and lady in a curricle driving up the street . "
pride_22,1,5,"Elizabeth , immediately recognizing the livery , guessed what it meant , and imparted no small degree of surprise to her relations , by acquainting them with the honour which she expected . ","Elizabeth , immediately recognizing the livery , guessed what it meant , and imparted no small degree of surprise to her relations , by acquainting them with the honour which she expected . "
pride_22,1,6,"Her uncle and aunt were all amazement ; and the embarrassment of her manner as she spoke , joined to the circumstance itself , and many of the circumstances of the preceding day , opened to them a new idea on the business . ","Her uncle and aunt were all amazement ; and the embarrassment of her manner as she spoke , joined to the circumstance itself , and many of the circumstances of the preceding day , opened to them a new idea on the business . "
pride_22,1,7,"Nothing had ever suggested it before , but they now felt that there was no other way of accounting for such attentions from such a quarter than by supposing a partiality for their niece . ","Nothing had ever suggested it before , but they now felt that there was no other way of accounting for such attentions from such a quarter than by supposing a partiality for their niece . "
pride_22,1,8,"While these newly - born notions were passing in their heads , the perturbation of Elizabeth ’s feelings was every moment increasing . ","While these newly - born notions were passing in their heads , the perturbation of Elizabeth ’s feelings was every moment increasing . "
pride_22,1,9,"She was quite amazed at her own discomposure ; but , amongst other causes of disquiet , she dreaded lest the partiality of the brother should have said too much in ","She was quite amazed at her own discomposure ; but , amongst other causes of disquiet , she dreaded lest the partiality of the brother should have said too much in "
pride_22,1,10,her favour ,her favour 
pride_22,1,11,; ,; 
pride_22,1,12,and ,and 
pride_22,1,13,", ",", "
pride_22,1,14,"more than commonly anxious to please , she naturally suspected that every power of pleasing would fail her . ","more than commonly anxious to please , she naturally suspected that every power of pleasing would fail her . "
pride_22,1,15,"She retreated from the window , fearful of being seen ; and as she walked up and down the room , endeavouring to compose herself , saw such looks of inquiring surprise in her uncle and aunt as made everything worse . ","She retreated from the window , fearful of being seen ; and as she walked up and down the room , endeavouring to compose herself , saw such looks of inquiring surprise in her uncle and aunt as made everything worse . "
pride_22,1,16,"Miss Darcy and her brother appeared , and this formidable introduction took place . ","Miss Darcy and her brother appeared , and this formidable introduction took place . "
pride_22,1,17,With astonishment did Elizabeth see that her new acquaintance was at least as much embarrassed as herself . ,With astonishment did Elizabeth see that her new acquaintance was at least as much embarrassed as herself . 
pride_22,1,18,"Since her being at Lambton , she had heard that Miss Darcy was exceedingly proud ; but the observation of a very few minutes convinced her that she was only exceedingly shy . ","Since her being at Lambton , she had heard that Miss Darcy was exceedingly proud ; but the observation of a very few minutes convinced her that she was only exceedingly shy . "
pride_22,1,19,She found it difficult to obtain even a word from her beyond a monosyllable . ,She found it difficult to obtain even a word from her beyond a monosyllable . 
pride_22,1,20,"Miss Darcy was tall , and on a larger scale than Elizabeth ; and , though little more than sixteen , her figure was formed , and her appearance womanly and graceful . ","Miss Darcy was tall , and on a larger scale than Elizabeth ; and , though little more than sixteen , her figure was formed , and her appearance womanly and graceful . "
pride_22,1,21,"She was less handsome than her brother , but there was sense and good - humour in her face , and her manners were perfectly unassuming and gentle . ","She was less handsome than her brother , but there was sense and good - humour in her face , and her manners were perfectly unassuming and gentle . "
pride_22,1,22,"Elizabeth , who had expected to find in her as acute and unembarrassed an observer as ever Mr. Darcy had been ","Elizabeth , who had expected to find in her as acute and unembarrassed an observer as ever Mr. Darcy had been "
pride_22,1,23,", was much relieved by discerning such different feelings . ",", was much relieved by discerning such different feelings . "
pride_22,1,24,"They had not been long together before Darcy told her that Bingley was also coming to wait on her ; and she had barely time to express her satisfaction , and prepare for such a visitor , when Bingley ’s quick step was heard on the stairs , and in a moment he entered the room . ","They had not been long together before Darcy told her that Bingley was also coming to wait on her ; and she had barely time to express her satisfaction , and prepare for such a visitor , when Bingley ’s quick step was heard on the stairs , and in a moment he entered the room . "
pride_22,1,25,"All Elizabeth ’s anger against him had been long done away ; but had she still felt any , it could hardly have stood its ground against the unaffected cordiality with which he expressed himself on seeing her again . ","All Elizabeth ’s anger against him had been long done away ; but had she still felt any , it could hardly have stood its ground against the unaffected cordiality with which he expressed himself on seeing her again . "
pride_22,1,26,"He inquired in a friendly , though general , way , after her family , and looked and spoke with the same good - humoured ease that he had ever done . ","He inquired in a friendly , though general , way , after her family , and looked and spoke with the same good - humoured ease that he had ever done . "
pride_22,1,27,To Mr. and Mrs. Gardiner he was scarcely a less interesting personage than to herself . ,To Mr. and Mrs. Gardiner he was scarcely a less interesting personage than to herself . 
pride_22,1,28,They had long wished to see him . ,They had long wished to see him . 
pride_22,1,29,The whole party before them ,The whole party before them 
pride_22,1,30,", indeed , excited a lively attention . ",", indeed , excited a lively attention . "
pride_22,1,31,"The suspicions which had just arisen of Mr. Darcy and their niece , directed their observation towards each with an earnest , though guarded , inquiry ; and they soon drew from those inquiries the full conviction that one of them at least knew what it was to love . ","The suspicions which had just arisen of Mr. Darcy and their niece , directed their observation towards each with an earnest , though guarded , inquiry ; and they soon drew from those inquiries the full conviction that one of them at least knew what it was to love . "
pride_22,1,32,Of the lady ’s sensations they remained a little in doubt ; but that the gentleman was overflowing with admiration was evident enough . ,Of the lady ’s sensations they remained a little in doubt ; but that the gentleman was overflowing with admiration was evident enough . 
pride_22,1,33,"Elizabeth , on her side , had much to do . ","Elizabeth , on her side , had much to do . "
pride_22,1,34,"She wanted to ascertain the feelings of each of her visitors , she wanted to compose her own , and to make herself agreeable to all ; and in the latter object , where she feared most to fail , she was most sure of success , for those to whom she endeavoured to give pleasure were pre - possessed in her favour . ","She wanted to ascertain the feelings of each of her visitors , she wanted to compose her own , and to make herself agreeable to all ; and in the latter object , where she feared most to fail , she was most sure of success , for those to whom she endeavoured to give pleasure were pre - possessed in her favour . "
pride_22,1,35,"Bingley was ready , Georgiana was eager , and Darcy determined , to be pleased . In seeing Bingley , her thoughts naturally flew to her sister ; and oh ! how ardently did she long to know whether any of his were directed in a like manner . ","Bingley was ready , Georgiana was eager , and Darcy determined , to be pleased . In seeing Bingley , her thoughts naturally flew to her sister ; and oh ! how ardently did she long to know whether any of his were directed in a like manner . "
pride_22,1,36,"Sometimes she could fancy that he talked less than on former occasions , and once or twice pleased herself with the notion that , as he looked at her , he was trying to trace a resemblance . ","Sometimes she could fancy that he talked less than on former occasions , and once or twice pleased herself with the notion that , as he looked at her , he was trying to trace a resemblance . "
pride_22,1,37,"But , though this might be imaginary , she could not be deceived as to his behaviour to Miss Darcy , who had been set up as a rival to Jane . ","But , though this might be imaginary , she could not be deceived as to his behaviour to Miss Darcy , who had been set up as a rival to Jane . "
pride_22,1,38,No look appeared on either side that spoke particular regard . ,No look appeared on either side that spoke particular regard . 
pride_22,1,39,Nothing occurred between them that could justify the hopes of his sister . ,Nothing occurred between them that could justify the hopes of his sister . 
pride_22,1,40,"On this point she was soon satisfied ; and two or three little circumstances occurred ere they parted , which , in her anxious interpretation , denoted a recollection of Jane , not untinctured by tenderness , and a wish of saying more that might lead to the mention of her , had he dared . He observed to her , at a moment when the others were talking together , and in a tone which had something of real regret , that it “ was a very long time since he had had the pleasure of seeing her ; ” and , before she could reply , he added , “ It is above eight months . ","On this point she was soon satisfied ; and two or three little circumstances occurred ere they parted , which , in her anxious interpretation , denoted a recollection of Jane , not untinctured by tenderness , and a wish of saying more that might lead to the mention of her , had he dared . He observed to her , at a moment when the others were talking together , and in a tone which had something of real regret , that it “ was a very long time since he had had the pleasure of seeing her ; ” and , before she could reply , he added , “ It is above eight months . "
pride_22,1,41,"We have not met since the 26th of November , when we were all dancing together at Netherfield . ","We have not met since the 26th of November , when we were all dancing together at Netherfield . "
pride_22,1,42,” ,” 
pride_22,1,43,"Elizabeth was pleased to find his memory so exact ; and he afterwards took occasion to ask her , when unattended to by any of the rest , whether _ all _ her sisters were at Longbourn . ","Elizabeth was pleased to find his memory so exact ; and he afterwards took occasion to ask her , when unattended to by any of the rest , whether _ all _ her sisters were at Longbourn . "
