fic_id,chapter_id,para_id,text,text_tokenized
pride_10,1,1, XX . , XX . 
pride_10,1,2,"Mr. Collins was not left long to the silent contemplation of his successful love ; for Mrs. Bennet , having dawdled about in the vestibule to watch for the end of the conference , no sooner saw Elizabeth open the door and with quick step pass her towards the staircase , than she entered the breakfast - room , and congratulated both him and herself in warm terms on the happy prospect of their nearer connection . ","Mr. Collins was not left long to the silent contemplation of his successful love ; for Mrs. Bennet , having dawdled about in the vestibule to watch for the end of the conference , no sooner saw Elizabeth open the door and with quick step pass her towards the staircase , than she entered the breakfast - room , and congratulated both him and herself in warm terms on the happy prospect of their nearer connection . "
pride_10,1,3,"Mr. Collins received and returned these felicitations with equal pleasure , and then proceeded to relate the particulars of their interview , with the result of which he trusted he had every reason to be satisfied , since the refusal which his cousin had steadfastly given him would naturally flow from her bashful modesty and the genuine delicacy of her character . ","Mr. Collins received and returned these felicitations with equal pleasure , and then proceeded to relate the particulars of their interview , with the result of which he trusted he had every reason to be satisfied , since the refusal which his cousin had steadfastly given him would naturally flow from her bashful modesty and the genuine delicacy of her character . "
pride_10,1,4,"This information , however , startled Mrs. Bennet : she would have been glad to be equally satisfied that her daughter had meant to encourage him by protesting against his proposals , but she dared not believe it , and could not help saying so . ","This information , however , startled Mrs. Bennet : she would have been glad to be equally satisfied that her daughter had meant to encourage him by protesting against his proposals , but she dared not believe it , and could not help saying so . "
pride_10,1,5,"“ But depend upon it , Mr. Collins , ” she added , “ that Lizzy shall be brought to reason . ","“ But depend upon it , Mr. Collins , ” she added , “ that Lizzy shall be brought to reason . "
pride_10,1,6,I will speak to her about it myself directly . ,I will speak to her about it myself directly . 
pride_10,1,7,"She is a very headstrong , foolish girl , and does not know her own interest ; but I will _ make _ her know it . ” ","She is a very headstrong , foolish girl , and does not know her own interest ; but I will _ make _ her know it . ” "
pride_10,1,8,"“ Pardon me for interrupting you , madam , ” cried Mr. Collins ; “ but if she is really headstrong and foolish , I know not whether she would altogether be a very desirable wife to a man in my situation , who naturally looks for happiness in the marriage state . ","“ Pardon me for interrupting you , madam , ” cried Mr. Collins ; “ but if she is really headstrong and foolish , I know not whether she would altogether be a very desirable wife to a man in my situation , who naturally looks for happiness in the marriage state . "
pride_10,1,9,"If , therefore , she actually persists in rejecting my suit , perhaps it were better not to force her into accepting me , because , if liable to such defects of temper , she could not contribute much to my felicity . ” ","If , therefore , she actually persists in rejecting my suit , perhaps it were better not to force her into accepting me , because , if liable to such defects of temper , she could not contribute much to my felicity . ” "
pride_10,1,10,"“ Sir , you quite misunderstand me , ” said Mrs. Bennet , alarmed . ","“ Sir , you quite misunderstand me , ” said Mrs. Bennet , alarmed . "
pride_10,1,11,“ Lizzy is only headstrong in such matters as these . ,“ Lizzy is only headstrong in such matters as these . 
pride_10,1,12,In everything else she is as good - natured a girl as ever lived . ,In everything else she is as good - natured a girl as ever lived . 
pride_10,1,13,"I will go directly to Mr. Bennet , and we shall very soon settle it with her , I am sure . ” She would not give him time to reply , but hurrying instantly to her husband , called out , as she entered the library,-- “ Oh , Mr. Bennet , you are wanted immediately ; we are all in an uproar . You must come and make Lizzy marry Mr. Collins , for she vows she will not have him ; and if you do not make haste he will change his mind and not have _ her _ . ” Mr. Bennet raised his eyes from his book as she entered , and fixed them on her face with a calm unconcern , which was not in the least altered by her communication . “ I have not the pleasure of understanding you , ” said he , when she had finished her speech . ","I will go directly to Mr. Bennet , and we shall very soon settle it with her , I am sure . ” She would not give him time to reply , but hurrying instantly to her husband , called out , as she entered the library,-- “ Oh , Mr. Bennet , you are wanted immediately ; we are all in an uproar . You must come and make Lizzy marry Mr. Collins , for she vows she will not have him ; and if you do not make haste he will change his mind and not have _ her _ . ” Mr. Bennet raised his eyes from his book as she entered , and fixed them on her face with a calm unconcern , which was not in the least altered by her communication . “ I have not the pleasure of understanding you , ” said he , when she had finished her speech . "
pride_10,1,14,“ Of what are you talking ? ” “ Of Mr. Collins and Lizzy . ,“ Of what are you talking ? ” “ Of Mr. Collins and Lizzy . 
pride_10,1,15,"Lizzy declares she will not have Mr. Collins , and Mr. Collins begins to say that he will not have Lizzy . ” ","Lizzy declares she will not have Mr. Collins , and Mr. Collins begins to say that he will not have Lizzy . ” "
pride_10,1,16,“ And what am I to do on the occasion ? ,“ And what am I to do on the occasion ? 
pride_10,1,17,It seems a hopeless business . ” ,It seems a hopeless business . ” 
pride_10,1,18,“ Speak to Lizzy about it yourself . ,“ Speak to Lizzy about it yourself . 
pride_10,1,19,Tell her that you insist upon her marrying him . ” ,Tell her that you insist upon her marrying him . ” 
pride_10,1,20,“ Let her be called down . ,“ Let her be called down . 
pride_10,1,21,She shall hear my opinion . ” ,She shall hear my opinion . ” 
pride_10,1,22,"Mrs. Bennet rang the bell , and Miss Elizabeth was summoned to the library . ","Mrs. Bennet rang the bell , and Miss Elizabeth was summoned to the library . "
pride_10,1,23,"“ Come here , child , ” cried her father as she appeared . ","“ Come here , child , ” cried her father as she appeared . "
pride_10,1,24,“ I have sent for you on an affair of importance . ,“ I have sent for you on an affair of importance . 
pride_10,1,25,I understand that Mr. Collins has made you an offer of marriage . ,I understand that Mr. Collins has made you an offer of marriage . 
pride_10,1,26,Is it true ? ” ,Is it true ? ” 
pride_10,1,27,Elizabeth replied that it was . ,Elizabeth replied that it was . 
pride_10,1,28,“ Very well -- and this offer of marriage you have refused ? ” ,“ Very well -- and this offer of marriage you have refused ? ” 
pride_10,1,29,"“ I have , sir . ” “ Very well . ","“ I have , sir . ” “ Very well . "
pride_10,1,30,We now come to the point . ,We now come to the point . 
pride_10,1,31,Your mother insists upon your accepting it . ,Your mother insists upon your accepting it . 
pride_10,1,32,"Is it not so , Mrs. Bennet ? ","Is it not so , Mrs. Bennet ? "
pride_10,1,33,” ,” 
pride_10,1,34,"“ Yes , or I will never see her again . ” “ An unhappy alternative is before you , Elizabeth . ","“ Yes , or I will never see her again . ” “ An unhappy alternative is before you , Elizabeth . "
pride_10,1,35,From this day you must be a stranger to one of your parents . ,From this day you must be a stranger to one of your parents . 
pride_10,1,36,"Your mother will never see you again if you do _ not _ marry Mr. Collins , and I will never see you again if you _ do _ . ” ","Your mother will never see you again if you do _ not _ marry Mr. Collins , and I will never see you again if you _ do _ . ” "
pride_10,1,37,"Elizabeth could not but smile at such a conclusion of such a beginning ; but Mrs. Bennet , who had persuaded herself that her husband regarded the affair as she wished , was excessively disappointed ","Elizabeth could not but smile at such a conclusion of such a beginning ; but Mrs. Bennet , who had persuaded herself that her husband regarded the affair as she wished , was excessively disappointed "
pride_10,1,38,. ,. 
pride_10,1,39,"“ What do you mean , Mr. Bennet , by talking in this way ? ","“ What do you mean , Mr. Bennet , by talking in this way ? "
pride_10,1,40,You promised me to _ insist _ upon her marrying him . ” ,You promised me to _ insist _ upon her marrying him . ” 
pride_10,1,41,"“ My dear , ” replied her husband , “ I have two small favours to request . ","“ My dear , ” replied her husband , “ I have two small favours to request . "
pride_10,1,42,"First , that you will allow me the free use of my understanding on the present occasion ; and , secondly , of my room . ","First , that you will allow me the free use of my understanding on the present occasion ; and , secondly , of my room . "
pride_10,1,43,I shall be glad to have the library to myself as soon as may be . ,I shall be glad to have the library to myself as soon as may be . 
pride_10,1,44,” ,” 
pride_10,1,45,"Not yet , however , in spite of her disappointment in her husband , did Mrs. Bennet give up the point . ","Not yet , however , in spite of her disappointment in her husband , did Mrs. Bennet give up the point . "
pride_10,1,46,She talked to Elizabeth again and again ; coaxed and threatened her by turns . ,She talked to Elizabeth again and again ; coaxed and threatened her by turns . 
pride_10,1,47,"She endeavoured to secure Jane in her interest , but Jane , with all possible mildness , declined interfering ; and ","She endeavoured to secure Jane in her interest , but Jane , with all possible mildness , declined interfering ; and "
pride_10,1,48,"Elizabeth , sometimes with real earnestness , and sometimes with playful gaiety , replied to her attacks . ","Elizabeth , sometimes with real earnestness , and sometimes with playful gaiety , replied to her attacks . "
pride_10,1,49,"Though her manner varied , however , her determination never did . ","Though her manner varied , however , her determination never did . "
pride_10,1,50,"Mr. Collins , meanwhile , was meditating in solitude on what had passed . ","Mr. Collins , meanwhile , was meditating in solitude on what had passed . "
pride_10,1,51,"He thought too well of himself to comprehend on what motive his cousin could refuse him ; and though his pride was hurt , he suffered in no other way . ","He thought too well of himself to comprehend on what motive his cousin could refuse him ; and though his pride was hurt , he suffered in no other way . "
pride_10,1,52,His regard for her was quite imaginary ; and the possibility of her deserving her mother ’s reproach prevented his feeling any regret . ,His regard for her was quite imaginary ; and the possibility of her deserving her mother ’s reproach prevented his feeling any regret . 
pride_10,1,53,"While the family were in this confusion , Charlotte Lucas came to spend the day with them . ","While the family were in this confusion , Charlotte Lucas came to spend the day with them . "
pride_10,1,54,"She was met in the vestibule by Lydia , who , flying to her , cried in a half whisper , “ I am glad you are come , for there is such fun here ! ","She was met in the vestibule by Lydia , who , flying to her , cried in a half whisper , “ I am glad you are come , for there is such fun here ! "
pride_10,1,55,What do you think has happened this morning ? ,What do you think has happened this morning ? 
pride_10,1,56,"Mr. Collins has made an offer to Lizzy , and she will not have him . ","Mr. Collins has made an offer to Lizzy , and she will not have him . "
pride_10,1,57,” ,” 
pride_10,1,58,[ Illustration : “ they entered the breakfast room ” ,[ Illustration : “ they entered the breakfast room ” 
pride_10,1,59,"] Charlotte had hardly time to answer before they were joined by Kitty , who came to tell the same news ; and no sooner had they entered the breakfast - room , where Mrs. Bennet was alone , than she likewise began on the subject , calling on Miss Lucas for her compassion , and entreating her to persuade her friend Lizzy to comply with the wishes of her family . ","] Charlotte had hardly time to answer before they were joined by Kitty , who came to tell the same news ; and no sooner had they entered the breakfast - room , where Mrs. Bennet was alone , than she likewise began on the subject , calling on Miss Lucas for her compassion , and entreating her to persuade her friend Lizzy to comply with the wishes of her family . "
pride_10,1,60,"“ Pray do , my dear Miss Lucas , ” she added , in a melancholy tone ; “ for nobody is on my side , nobody takes part with me ; I am cruelly used , nobody feels for my poor nerves . ” ","“ Pray do , my dear Miss Lucas , ” she added , in a melancholy tone ; “ for nobody is on my side , nobody takes part with me ; I am cruelly used , nobody feels for my poor nerves . ” "
pride_10,1,61,Charlotte ’s reply was spared by the entrance of Jane and Elizabeth . ,Charlotte ’s reply was spared by the entrance of Jane and Elizabeth . 
pride_10,1,62,"“ Ay , there she comes , ” continued Mrs. Bennet , “ looking as unconcerned as may be , and caring no more for us than if we were at York , provided she can have her own way . ","“ Ay , there she comes , ” continued Mrs. Bennet , “ looking as unconcerned as may be , and caring no more for us than if we were at York , provided she can have her own way . "
pride_10,1,63,"But I tell you what , Miss Lizzy , if you take it into your head to go on refusing every offer of marriage in this way , you will never get a husband at all -- and I am sure I do not know who is to maintain you when your father is dead . ","But I tell you what , Miss Lizzy , if you take it into your head to go on refusing every offer of marriage in this way , you will never get a husband at all -- and I am sure I do not know who is to maintain you when your father is dead . "
pride_10,1,64,_ I _ shall not be able to keep you -- and so I warn you . ,_ I _ shall not be able to keep you -- and so I warn you . 
pride_10,1,65,I have done with you from this very day . ,I have done with you from this very day . 
pride_10,1,66,"I told you in the library , you know , that I should never speak to you again , and you will find me as good as my word . ","I told you in the library , you know , that I should never speak to you again , and you will find me as good as my word . "
pride_10,1,67,I have no pleasure in talking to undutiful children . ,I have no pleasure in talking to undutiful children . 
pride_10,1,68,"Not that I have much pleasure , indeed , in talking to anybody . ","Not that I have much pleasure , indeed , in talking to anybody . "
pride_10,1,69,People who suffer as I do from nervous complaints can have no great inclination for talking . ,People who suffer as I do from nervous complaints can have no great inclination for talking . 
pride_10,1,70,Nobody can tell what I suffer ! ,Nobody can tell what I suffer ! 
pride_10,1,71,But it is always so . ,But it is always so . 
pride_10,1,72,Those who do not complain are never pitied . ,Those who do not complain are never pitied . 
pride_10,1,73,” ,” 
pride_10,1,74,"Her daughters listened in silence to this effusion , sensible that any attempt to reason with or soothe her would only increase the irritation . ","Her daughters listened in silence to this effusion , sensible that any attempt to reason with or soothe her would only increase the irritation . "
pride_10,1,75,"She talked on , therefore , without interruption from any of them till they were joined by Mr. Collins , who entered with an air more stately than usual , and on perceiving whom , she said to the girls,-- “ Now , I do insist upon it , that you , all of you , hold your tongues , and let Mr. Collins and me have a little conversation together . ","She talked on , therefore , without interruption from any of them till they were joined by Mr. Collins , who entered with an air more stately than usual , and on perceiving whom , she said to the girls,-- “ Now , I do insist upon it , that you , all of you , hold your tongues , and let Mr. Collins and me have a little conversation together . "
pride_10,1,76,” ,” 
pride_10,1,77,"Elizabeth passed quietly out of the room , Jane and Kitty followed , but Lydia stood her ground , determined to hear all she could ; and ","Elizabeth passed quietly out of the room , Jane and Kitty followed , but Lydia stood her ground , determined to hear all she could ; and "
pride_10,1,78,"Charlotte , detained first by the civility of Mr. Collins , whose inquiries after herself and all her family were very minute , and then by a little curiosity , satisfied herself with walking to the window and pretending not to hear . ","Charlotte , detained first by the civility of Mr. Collins , whose inquiries after herself and all her family were very minute , and then by a little curiosity , satisfied herself with walking to the window and pretending not to hear . "
pride_10,1,79,"In a doleful voice Mrs. Bennet thus began the projected conversation:-- “ Oh , Mr. Collins ! ” ","In a doleful voice Mrs. Bennet thus began the projected conversation:-- “ Oh , Mr. Collins ! ” "
pride_10,1,80,"“ My dear madam , ” replied he , “ let us be for ever silent on this point . ","“ My dear madam , ” replied he , “ let us be for ever silent on this point . "
pride_10,1,81,"Far be it from me , ” he presently continued , in a voice that marked his displeasure , “ to resent the behaviour of your daughter . ","Far be it from me , ” he presently continued , in a voice that marked his displeasure , “ to resent the behaviour of your daughter . "
pride_10,1,82,"Resignation to inevitable evils is the duty of us all : the peculiar duty of a young man who has been so fortunate as I have been , in early preferment ; and , I trust , I am resigned . ","Resignation to inevitable evils is the duty of us all : the peculiar duty of a young man who has been so fortunate as I have been , in early preferment ; and , I trust , I am resigned . "
pride_10,1,83,"Perhaps not the less so from feeling a doubt of my positive happiness had my fair cousin honoured me with her hand ; for I have often observed , that resignation is never so perfect as when the blessing denied begins to lose somewhat of its value in our estimation . ","Perhaps not the less so from feeling a doubt of my positive happiness had my fair cousin honoured me with her hand ; for I have often observed , that resignation is never so perfect as when the blessing denied begins to lose somewhat of its value in our estimation . "
pride_10,1,84,"You will not , I hope , consider me as showing any disrespect to your family , my dear madam , by thus withdrawing my pretensions to your daughter ’s favour , without having paid yourself and Mr. Bennet the compliment of requesting you to interpose your authority in my behalf . ","You will not , I hope , consider me as showing any disrespect to your family , my dear madam , by thus withdrawing my pretensions to your daughter ’s favour , without having paid yourself and Mr. Bennet the compliment of requesting you to interpose your authority in my behalf . "
pride_10,1,85,"My conduct may , I fear , be objectionable in having accepted my dismission from your daughter ’s lips instead of your own ; but we are all liable to error . ","My conduct may , I fear , be objectionable in having accepted my dismission from your daughter ’s lips instead of your own ; but we are all liable to error . "
pride_10,1,86,I have certainly meant well through the whole affair . ,I have certainly meant well through the whole affair . 
pride_10,1,87,"My object has been to secure an amiable companion for myself , with due consideration for the advantage of all your family ; and if my _ manner _ has been at all reprehensible , I here beg leave to apologize . ” ","My object has been to secure an amiable companion for myself , with due consideration for the advantage of all your family ; and if my _ manner _ has been at all reprehensible , I here beg leave to apologize . ” "
pride_10,2,1, XXI . , XXI . 
pride_10,2,2,"The discussion of Mr. Collins ’s offer was now nearly at an end , and Elizabeth had only to suffer from the uncomfortable feelings necessarily attending it , and occasionally from some peevish allusion of her mother . ","The discussion of Mr. Collins ’s offer was now nearly at an end , and Elizabeth had only to suffer from the uncomfortable feelings necessarily attending it , and occasionally from some peevish allusion of her mother . "
pride_10,2,3,"As for the gentleman himself , _ his _ feelings were chiefly expressed , not by embarrassment or dejection , or by trying to avoid her , but by stiffness of manner and resentful silence . ","As for the gentleman himself , _ his _ feelings were chiefly expressed , not by embarrassment or dejection , or by trying to avoid her , but by stiffness of manner and resentful silence . "
pride_10,2,4,"He scarcely ever spoke to her ; and the assiduous attentions which he had been so sensible of himself were transferred for the rest of the day to Miss Lucas , whose civility in listening to him was a seasonable relief to them all , and especially to her friend . ","He scarcely ever spoke to her ; and the assiduous attentions which he had been so sensible of himself were transferred for the rest of the day to Miss Lucas , whose civility in listening to him was a seasonable relief to them all , and especially to her friend . "
