fic_id,chapter_id,para_id,text,text_tokenized
pride_24,1,1, XLVIII . , XLVIII . 
pride_24,1,2,"The whole party were in hopes of a letter from Mr. Bennet the next morning , but the post came in without bringing a single line from him . ","The whole party were in hopes of a letter from Mr. Bennet the next morning , but the post came in without bringing a single line from him . "
pride_24,1,3,"His family knew him to be , on all common occasions , a most negligent and dilatory correspondent ; but at such a time they had hoped for exertion . ","His family knew him to be , on all common occasions , a most negligent and dilatory correspondent ; but at such a time they had hoped for exertion . "
pride_24,1,4,"They were forced to conclude , that he had no pleasing intelligence to send ; but even of _ that _ they would have been glad to be certain . ","They were forced to conclude , that he had no pleasing intelligence to send ; but even of _ that _ they would have been glad to be certain . "
pride_24,1,5,Mr. Gardiner had waited only for the letters before he set off . ,Mr. Gardiner had waited only for the letters before he set off . 
pride_24,1,6,"When he was gone , they were certain at least of receiving constant information of what was going on ; and their uncle promised , at parting , to prevail on Mr. Bennet to return to Longbourn as soon as he could , to the great consolation of his sister , who considered it as the only security for her husband ’s not being killed in a duel . ","When he was gone , they were certain at least of receiving constant information of what was going on ; and their uncle promised , at parting , to prevail on Mr. Bennet to return to Longbourn as soon as he could , to the great consolation of his sister , who considered it as the only security for her husband ’s not being killed in a duel . "
pride_24,1,7,"Mrs. Gardiner and the children were to remain in Hertfordshire a few days longer , as the former thought her presence might be serviceable to her nieces . ","Mrs. Gardiner and the children were to remain in Hertfordshire a few days longer , as the former thought her presence might be serviceable to her nieces . "
pride_24,1,8,"She shared in their attendance on Mrs. Bennet , and was a great comfort to them in their hours of freedom . ","She shared in their attendance on Mrs. Bennet , and was a great comfort to them in their hours of freedom . "
pride_24,1,9,"Their other aunt also visited them frequently , and always , as she said , with the design of cheering and heartening them up -- though , as she never came without reporting some fresh instance of Wickham ’s extravagance or irregularity , she seldom went away without leaving them more dispirited than she found them . ","Their other aunt also visited them frequently , and always , as she said , with the design of cheering and heartening them up -- though , as she never came without reporting some fresh instance of Wickham ’s extravagance or irregularity , she seldom went away without leaving them more dispirited than she found them . "
pride_24,1,10,"All Meryton seemed striving to blacken the man who , but three months before , had been almost an angel of light . ","All Meryton seemed striving to blacken the man who , but three months before , had been almost an angel of light . "
pride_24,1,11,"He was declared to be in debt to every tradesman in the place , and his intrigues , all honoured with the title of seduction , ","He was declared to be in debt to every tradesman in the place , and his intrigues , all honoured with the title of seduction , "
pride_24,1,12,had been extended into every tradesman ’s family . ,had been extended into every tradesman ’s family . 
pride_24,1,13,Everybody declared that he was the wickedest young man in the world ; and everybody began to find out that they had always distrusted the appearance of his goodness . ,Everybody declared that he was the wickedest young man in the world ; and everybody began to find out that they had always distrusted the appearance of his goodness . 
pride_24,1,14,"Elizabeth , though she did not credit above half of what was said , believed enough to make her former assurance of her sister ’s ruin still more certain ; and even Jane , who believed still less of it , became almost hopeless , more especially as the time was now come , when , if they had gone to Scotland , which she had never before entirely despaired of , they must in all probability have gained some news of them . ","Elizabeth , though she did not credit above half of what was said , believed enough to make her former assurance of her sister ’s ruin still more certain ; and even Jane , who believed still less of it , became almost hopeless , more especially as the time was now come , when , if they had gone to Scotland , which she had never before entirely despaired of , they must in all probability have gained some news of them . "
pride_24,1,15,"Mr. Gardiner left Longbourn on Sunday ; on Tuesday , his wife received a letter from him : it told them , that on his arrival he had immediately found out his brother , and persuaded him to come to Gracechurch Street . That Mr. Bennet had been to Epsom and Clapham , before his arrival , but without gaining any satisfactory information ; and that he was now determined to inquire at all the principal hotels in town , as Mr. Bennet thought it possible they might have gone to one of them , on their first coming to London , before they procured lodgings . ","Mr. Gardiner left Longbourn on Sunday ; on Tuesday , his wife received a letter from him : it told them , that on his arrival he had immediately found out his brother , and persuaded him to come to Gracechurch Street . That Mr. Bennet had been to Epsom and Clapham , before his arrival , but without gaining any satisfactory information ; and that he was now determined to inquire at all the principal hotels in town , as Mr. Bennet thought it possible they might have gone to one of them , on their first coming to London , before they procured lodgings . "
pride_24,1,16,"Mr. Gardiner himself did not expect any success from this measure ; but as his brother was eager in it , he meant to assist him in pursuing it . ","Mr. Gardiner himself did not expect any success from this measure ; but as his brother was eager in it , he meant to assist him in pursuing it . "
pride_24,1,17,"He added , that Mr. Bennet seemed wholly disinclined at present to leave London , and promised to write again very soon . ","He added , that Mr. Bennet seemed wholly disinclined at present to leave London , and promised to write again very soon . "
pride_24,1,18,"There was also a postscript to this effect:-- “ I have written to Colonel Forster to desire him to find out , if possible , from some of the young man ’s intimates in the regiment , whether Wickham has any relations or connections who would be likely to know in what part of the town he has now concealed himself . ","There was also a postscript to this effect:-- “ I have written to Colonel Forster to desire him to find out , if possible , from some of the young man ’s intimates in the regiment , whether Wickham has any relations or connections who would be likely to know in what part of the town he has now concealed himself . "
pride_24,1,19,"If there were anyone that one could apply to , with a probability of gaining such a clue as that , it might be of essential consequence . ","If there were anyone that one could apply to , with a probability of gaining such a clue as that , it might be of essential consequence . "
pride_24,1,20,At present we have nothing to guide us . ,At present we have nothing to guide us . 
pride_24,1,21,"Colonel Forster will , I dare say , ","Colonel Forster will , I dare say , "
pride_24,1,22,do everything in his power to satisfy us on this head . ,do everything in his power to satisfy us on this head . 
pride_24,1,23,"But , on second thoughts , perhaps Lizzy could tell us what relations he has now living better than any other person . ","But , on second thoughts , perhaps Lizzy could tell us what relations he has now living better than any other person . "
pride_24,1,24,” ,” 
pride_24,1,25,Elizabeth was at no loss to understand from whence this deference for her authority proceeded ; but it was not in her power to give any information of so satisfactory a nature as the compliment deserved . ,Elizabeth was at no loss to understand from whence this deference for her authority proceeded ; but it was not in her power to give any information of so satisfactory a nature as the compliment deserved . 
pride_24,1,26,"She had never heard of his having had any relations , except a father and mother , both of whom had been dead many years . ","She had never heard of his having had any relations , except a father and mother , both of whom had been dead many years . "
pride_24,1,27,"It was possible , however , that some of his companions in the ----shire might be able to give more information ; and though she was not very sanguine in expecting it , the application was a something to look forward to . ","It was possible , however , that some of his companions in the ----shire might be able to give more information ; and though she was not very sanguine in expecting it , the application was a something to look forward to . "
pride_24,1,28,Every day at Longbourn was now a day of anxiety ; but the most anxious part of each was when the post was expected . ,Every day at Longbourn was now a day of anxiety ; but the most anxious part of each was when the post was expected . 
pride_24,1,29,The arrival of letters was the first grand object of every morning ’s impatience . ,The arrival of letters was the first grand object of every morning ’s impatience . 
pride_24,1,30,"Through letters , whatever of good or bad was to be told would be communicated ; and every succeeding day was expected to bring some news of importance . ","Through letters , whatever of good or bad was to be told would be communicated ; and every succeeding day was expected to bring some news of importance . "
pride_24,1,31,"But before they heard again from Mr. Gardiner , a letter arrived for their father , from a different quarter , from Mr. Collins ; which , as Jane had received directions to open all that came for him in his absence , she accordingly read ; and Elizabeth , who knew what curiosities his letters always were , looked over her , and read it likewise . ","But before they heard again from Mr. Gardiner , a letter arrived for their father , from a different quarter , from Mr. Collins ; which , as Jane had received directions to open all that came for him in his absence , she accordingly read ; and Elizabeth , who knew what curiosities his letters always were , looked over her , and read it likewise . "
pride_24,1,32,"It was as follows:-- / * “ My dear Sir , * / “ I feel myself called upon , by our relationship , and my situation in life , to condole with you on the grievous affliction you are now suffering under , of which we were yesterday informed by a letter from Hertfordshire . ","It was as follows:-- / * “ My dear Sir , * / “ I feel myself called upon , by our relationship , and my situation in life , to condole with you on the grievous affliction you are now suffering under , of which we were yesterday informed by a letter from Hertfordshire . "
pride_24,1,33,"Be assured , my dear sir , that Mrs. Collins and myself sincerely sympathize with you , and all your respectable family , in your present distress , which must be of the bitterest kind , because proceeding from a cause which no time can remove . ","Be assured , my dear sir , that Mrs. Collins and myself sincerely sympathize with you , and all your respectable family , in your present distress , which must be of the bitterest kind , because proceeding from a cause which no time can remove . "
pride_24,1,34,"No arguments shall be wanting on my part , that can alleviate so severe a misfortune ; or that may comfort you , under a circumstance that must be , of all others , most afflicting to a parent ’s mind . ","No arguments shall be wanting on my part , that can alleviate so severe a misfortune ; or that may comfort you , under a circumstance that must be , of all others , most afflicting to a parent ’s mind . "
pride_24,1,35,The death of your daughter would have been a blessing in comparison of this . ,The death of your daughter would have been a blessing in comparison of this . 
pride_24,1,36,"And it is the more to be lamented , because there is reason to suppose , as my dear Charlotte informs me , that this licentiousness of behaviour in your daughter has proceeded from a faulty degree of indulgence ; though , at the same time , for the consolation of yourself and Mrs. Bennet , I am inclined to think that her own disposition must be naturally bad , or she could not be guilty of such an enormity , at so early an age . Howsoever that may be , you are grievously to be pitied ; in which opinion I am not only joined by Mrs. Collins , but likewise by Lady Catherine and her daughter , to whom I have related the affair . ","And it is the more to be lamented , because there is reason to suppose , as my dear Charlotte informs me , that this licentiousness of behaviour in your daughter has proceeded from a faulty degree of indulgence ; though , at the same time , for the consolation of yourself and Mrs. Bennet , I am inclined to think that her own disposition must be naturally bad , or she could not be guilty of such an enormity , at so early an age . Howsoever that may be , you are grievously to be pitied ; in which opinion I am not only joined by Mrs. Collins , but likewise by Lady Catherine and her daughter , to whom I have related the affair . "
pride_24,1,37,"They agree with me in apprehending that this false step in one daughter will be injurious to the fortunes of all the others : for who , as Lady Catherine herself condescendingly says , will connect themselves with such a family ? ","They agree with me in apprehending that this false step in one daughter will be injurious to the fortunes of all the others : for who , as Lady Catherine herself condescendingly says , will connect themselves with such a family ? "
