fic_id,chapter_id,para_id,text,text_tokenized
pride_28,1,1, LVI . , LVI . 
pride_28,1,2,"One morning , about a week after Bingley ’s engagement with Jane had been formed , as he and the females of the family were sitting together in the dining - room , their attention was suddenly drawn to the window by the sound of a carriage ; and they perceived a chaise and four driving up the lawn . ","One morning , about a week after Bingley ’s engagement with Jane had been formed , as he and the females of the family were sitting together in the dining - room , their attention was suddenly drawn to the window by the sound of a carriage ; and they perceived a chaise and four driving up the lawn . "
pride_28,1,3,"It was too early in the morning for visitors ; and besides , the equipage did not answer to that of any of their neighbours . ","It was too early in the morning for visitors ; and besides , the equipage did not answer to that of any of their neighbours . "
pride_28,1,4,"The horses were post ; and neither the carriage , nor the livery of the servant who preceded it , were familiar to them . ","The horses were post ; and neither the carriage , nor the livery of the servant who preceded it , were familiar to them . "
pride_28,1,5,"As it was certain , however , that somebody was coming , Bingley instantly prevailed on Miss Bennet to avoid the confinement of such an intrusion , and walk away with him into the shrubbery . ","As it was certain , however , that somebody was coming , Bingley instantly prevailed on Miss Bennet to avoid the confinement of such an intrusion , and walk away with him into the shrubbery . "
pride_28,1,6,"They both set off ; and the conjectures of the remaining three continued , though with little satisfaction , till the door was thrown open , and their visitor entered . ","They both set off ; and the conjectures of the remaining three continued , though with little satisfaction , till the door was thrown open , and their visitor entered . "
pride_28,1,7,It was Lady Catherine de Bourgh . ,It was Lady Catherine de Bourgh . 
pride_28,1,8,They were of course all intending to be surprised : but their astonishment was beyond their expectation ; and on the part of Mrs. Bennet and Kitty ,They were of course all intending to be surprised : but their astonishment was beyond their expectation ; and on the part of Mrs. Bennet and Kitty 
pride_28,1,9,", though she was perfectly unknown to them , even inferior to what Elizabeth felt ",", though she was perfectly unknown to them , even inferior to what Elizabeth felt "
pride_28,1,10,. ,. 
pride_28,1,11,"She entered the room with an air more than usually ungracious , made no other reply to Elizabeth ’s salutation than a slight inclination of the head , and sat down without saying a word . ","She entered the room with an air more than usually ungracious , made no other reply to Elizabeth ’s salutation than a slight inclination of the head , and sat down without saying a word . "
pride_28,1,12,Elizabeth ,Elizabeth 
pride_28,1,13,"had mentioned her name to her mother on her Ladyship ’s entrance , though no request of introduction had been made . ","had mentioned her name to her mother on her Ladyship ’s entrance , though no request of introduction had been made . "
pride_28,1,14,"Mrs. Bennet , all amazement , though flattered by having a guest of such high importance , received her with the utmost politeness . ","Mrs. Bennet , all amazement , though flattered by having a guest of such high importance , received her with the utmost politeness . "
pride_28,1,15,"After sitting for a moment in silence , she said , very stiffly , to Elizabeth,-- “ I hope you are well , Miss Bennet . ","After sitting for a moment in silence , she said , very stiffly , to Elizabeth,-- “ I hope you are well , Miss Bennet . "
pride_28,1,16,"That lady , I suppose , is your mother ? ” ","That lady , I suppose , is your mother ? ” "
pride_28,1,17,Elizabeth replied very concisely that she was . ,Elizabeth replied very concisely that she was . 
pride_28,1,18,"“ And _ that _ , I suppose , is one of your sisters ? ” ","“ And _ that _ , I suppose , is one of your sisters ? ” "
pride_28,1,19,"“ Yes , madam , ” said Mrs. Bennet , delighted to speak to a Lady Catherine . ","“ Yes , madam , ” said Mrs. Bennet , delighted to speak to a Lady Catherine . "
pride_28,1,20,“ She is my youngest girl but one . ,“ She is my youngest girl but one . 
pride_28,1,21,"My youngest of all is lately married , and my eldest is somewhere about the ground , walking with a young man , who , I believe , will soon become a part of the family . ” “ You have a very small park here , ” returned Lady Catherine , after a short silence . ","My youngest of all is lately married , and my eldest is somewhere about the ground , walking with a young man , who , I believe , will soon become a part of the family . ” “ You have a very small park here , ” returned Lady Catherine , after a short silence . "
pride_28,1,22,"“ It is nothing in comparison of Rosings , my Lady , I dare say ; but , I assure you , it is much larger than Sir William Lucas ’s . ” ","“ It is nothing in comparison of Rosings , my Lady , I dare say ; but , I assure you , it is much larger than Sir William Lucas ’s . ” "
pride_28,1,23,"“ This must be a most inconvenient sitting - room for the evening in summer : the windows are full west . ” Mrs. Bennet assured her that they never sat there after dinner ; and then added,-- “ May I take the liberty of asking your Ladyship whether you left Mr. and Mrs. Collins well ? ” “ Yes , very well . ","“ This must be a most inconvenient sitting - room for the evening in summer : the windows are full west . ” Mrs. Bennet assured her that they never sat there after dinner ; and then added,-- “ May I take the liberty of asking your Ladyship whether you left Mr. and Mrs. Collins well ? ” “ Yes , very well . "
pride_28,1,24,I saw them the night before last . ” ,I saw them the night before last . ” 
pride_28,1,25,"Elizabeth now expected that she would produce a letter for her from Charlotte , as it seemed the only probable motive for her calling . ","Elizabeth now expected that she would produce a letter for her from Charlotte , as it seemed the only probable motive for her calling . "
pride_28,1,26,"But no letter appeared , and she was completely puzzled . ","But no letter appeared , and she was completely puzzled . "
pride_28,1,27,"Mrs. Bennet , with great civility , begged her Ladyship to take some refreshment : but Lady Catherine very resolutely , and not very politely , ","Mrs. Bennet , with great civility , begged her Ladyship to take some refreshment : but Lady Catherine very resolutely , and not very politely , "
pride_28,1,28,"declined eating anything ; and then , rising up , said to Elizabeth,-- “ Miss Bennet , there seemed to be a prettyish kind of a little wilderness on one side of your lawn . ","declined eating anything ; and then , rising up , said to Elizabeth,-- “ Miss Bennet , there seemed to be a prettyish kind of a little wilderness on one side of your lawn . "
pride_28,1,29,"I should be glad to take a turn in it , if you will favour me with your company . ” ","I should be glad to take a turn in it , if you will favour me with your company . ” "
pride_28,1,30,"“ Go , my dear , ” cried her mother , “ and show her Ladyship about the different walks . ","“ Go , my dear , ” cried her mother , “ and show her Ladyship about the different walks . "
pride_28,1,31,"I think she will be pleased with the hermitage . ” Elizabeth obeyed ; and , running into her own room for her parasol , attended her noble guest downstairs . ","I think she will be pleased with the hermitage . ” Elizabeth obeyed ; and , running into her own room for her parasol , attended her noble guest downstairs . "
pride_28,1,32,"As they passed through the hall , Lady Catherine opened the doors into the dining - parlour and drawing - room , and pronouncing them , after a short survey , to be decent - looking rooms , walked on . ","As they passed through the hall , Lady Catherine opened the doors into the dining - parlour and drawing - room , and pronouncing them , after a short survey , to be decent - looking rooms , walked on . "
pride_28,1,33,"Her carriage remained at the door , and Elizabeth saw that her waiting - woman was in it . ","Her carriage remained at the door , and Elizabeth saw that her waiting - woman was in it . "
pride_28,1,34,They proceeded in silence along the gravel walk that led to the copse ; Elizabeth was determined to make no effort for conversation with a woman who was now more than usually insolent and disagreeable . ,They proceeded in silence along the gravel walk that led to the copse ; Elizabeth was determined to make no effort for conversation with a woman who was now more than usually insolent and disagreeable . 
pride_28,1,35,"“ How could I ever think her like her nephew ? ” said she , as she looked in her face . ","“ How could I ever think her like her nephew ? ” said she , as she looked in her face . "
pride_28,1,36,"As soon as they entered the copse , Lady Catherine began in the following manner:-- “ You can be at no loss , Miss Bennet , to understand the reason of my journey hither . ","As soon as they entered the copse , Lady Catherine began in the following manner:-- “ You can be at no loss , Miss Bennet , to understand the reason of my journey hither . "
pride_28,1,37,"Your own heart , your own conscience , must tell you why I come . ” ","Your own heart , your own conscience , must tell you why I come . ” "
pride_28,1,38,"Elizabeth looked with unaffected astonishment . “ Indeed , you are mistaken , madam ; I have not been at all able to account for the honour of seeing you here . ” ","Elizabeth looked with unaffected astonishment . “ Indeed , you are mistaken , madam ; I have not been at all able to account for the honour of seeing you here . ” "
pride_28,1,39,"“ Miss Bennet , ” replied her Ladyship , in an angry tone , “ you ought to know that I am not to be trifled with . ","“ Miss Bennet , ” replied her Ladyship , in an angry tone , “ you ought to know that I am not to be trifled with . "
pride_28,1,40,"But however insincere _ you _ may choose to be , you shall not find _ me _ so . ","But however insincere _ you _ may choose to be , you shall not find _ me _ so . "
pride_28,1,41,My character has ever been ,My character has ever been 
pride_28,1,42,"celebrated for its sincerity and frankness ; and in a cause of such moment as this , I shall certainly not depart from it . ","celebrated for its sincerity and frankness ; and in a cause of such moment as this , I shall certainly not depart from it . "
pride_28,1,43,A report of a most alarming nature reached me two days ago . ,A report of a most alarming nature reached me two days ago . 
pride_28,1,44,"I was told , that not only your sister was on the point of being most advantageously married , but that _ you_--that Miss Elizabeth Bennet would , in all likelihood , be soon afterwards united to my nephew -- my own nephew , Mr. Darcy . ","I was told , that not only your sister was on the point of being most advantageously married , but that _ you_--that Miss Elizabeth Bennet would , in all likelihood , be soon afterwards united to my nephew -- my own nephew , Mr. Darcy . "
pride_28,1,45,"Though I _ know _ it must be a scandalous falsehood , though I would not injure him so much as to suppose the truth of it possible , I instantly resolved on setting off for this place , that I might make my sentiments known to you . ” ","Though I _ know _ it must be a scandalous falsehood , though I would not injure him so much as to suppose the truth of it possible , I instantly resolved on setting off for this place , that I might make my sentiments known to you . ” "
pride_28,1,46,"“ If you believed it impossible to be true , ” said Elizabeth , colouring with astonishment and disdain , “ I wonder you took the trouble of coming so far . ","“ If you believed it impossible to be true , ” said Elizabeth , colouring with astonishment and disdain , “ I wonder you took the trouble of coming so far . "
pride_28,1,47,What could your Ladyship propose by it ? ” ,What could your Ladyship propose by it ? ” 
pride_28,1,48,“ At once to insist upon having such a report universally contradicted . ” ,“ At once to insist upon having such a report universally contradicted . ” 
pride_28,1,49,"“ Your coming to Longbourn , to see me and my family , ” said Elizabeth coolly , “ will be rather a confirmation of it -- if , indeed , such a report is in existence . ” ","“ Your coming to Longbourn , to see me and my family , ” said Elizabeth coolly , “ will be rather a confirmation of it -- if , indeed , such a report is in existence . ” "
pride_28,1,50,“ If ! ,“ If ! 
pride_28,1,51,do you then pretend to be ignorant of it ? ,do you then pretend to be ignorant of it ? 
pride_28,1,52,Has it not been industriously circulated by yourselves ? ,Has it not been industriously circulated by yourselves ? 
pride_28,1,53,Do you not know that such a report is spread abroad ? ” ,Do you not know that such a report is spread abroad ? ” 
pride_28,1,54,"“ I never heard that it was . ” “ And can you likewise declare , that there is no _ foundation _ for it ? ” ","“ I never heard that it was . ” “ And can you likewise declare , that there is no _ foundation _ for it ? ” "
pride_28,1,55,“ I do not pretend to possess equal frankness with your Ladyship . ,“ I do not pretend to possess equal frankness with your Ladyship . 
pride_28,1,56,_ You _ may ask questions which _ I _ shall not choose to answer . ” ,_ You _ may ask questions which _ I _ shall not choose to answer . ” 
pride_28,1,57,“ This is not to be borne . ,“ This is not to be borne . 
pride_28,1,58,"Miss Bennet , I insist on being satisfied . ","Miss Bennet , I insist on being satisfied . "
pride_28,1,59,"Has he , has my nephew , made you an offer of marriage ? ” ","Has he , has my nephew , made you an offer of marriage ? ” "
pride_28,1,60,"“ Your Ladyship has declared it to be impossible . ” “ It ought to be so ; it must be so , while he retains the use of his reason . ","“ Your Ladyship has declared it to be impossible . ” “ It ought to be so ; it must be so , while he retains the use of his reason . "
pride_28,1,61,"But _ your _ arts and allurements may , in a moment of infatuation , have made him forget what he owes to himself and to all his family . ","But _ your _ arts and allurements may , in a moment of infatuation , have made him forget what he owes to himself and to all his family . "
pride_28,1,62,You may have drawn him in . ” ,You may have drawn him in . ” 
pride_28,1,63,"“ If I have , I shall be the last person to confess it . ” “ Miss Bennet , do you know who I am ? ","“ If I have , I shall be the last person to confess it . ” “ Miss Bennet , do you know who I am ? "
pride_28,1,64,I have not been accustomed to such language as this . ,I have not been accustomed to such language as this . 
pride_28,1,65,"I am almost the nearest relation he has in the world , and am entitled to know all his dearest concerns . ","I am almost the nearest relation he has in the world , and am entitled to know all his dearest concerns . "
pride_28,1,66,” ,” 
pride_28,1,67,“ But you are not entitled to know _ mine _ ; nor will such behaviour as this ever induce me to be explicit . ” ,“ But you are not entitled to know _ mine _ ; nor will such behaviour as this ever induce me to be explicit . ” 
pride_28,1,68,“ Let me be rightly understood . ,“ Let me be rightly understood . 
pride_28,1,69,"This match , to which you have the presumption to aspire , can never take place . ","This match , to which you have the presumption to aspire , can never take place . "
pride_28,1,70,"No , never . ","No , never . "
pride_28,1,71,Mr. Darcy is engaged to _ my daughter _ . ,Mr. Darcy is engaged to _ my daughter _ . 
pride_28,1,72,"Now , what have you to say ? ","Now , what have you to say ? "
pride_28,1,73,"” “ Only this,--that if he is so , you can have no reason to suppose he will make an offer to me ","” “ Only this,--that if he is so , you can have no reason to suppose he will make an offer to me "
pride_28,1,74,. ,. 
pride_28,1,75,” ,” 
pride_28,1,76,"Lady Catherine hesitated for a moment , and then replied,-- “ The engagement between them is of a peculiar kind . ","Lady Catherine hesitated for a moment , and then replied,-- “ The engagement between them is of a peculiar kind . "
pride_28,1,77,"From their infancy , they have been intended for each other . ","From their infancy , they have been intended for each other . "
pride_28,1,78,"It was the favourite wish of _ his _ mother , as well as of hers . ","It was the favourite wish of _ his _ mother , as well as of hers . "
