fic_id,chapter_id,para_id,text,text_tokenized
pride_7,1,1," XIV During dinner , Mr. Bennet scarcely spoke at all ; but when the servants were withdrawn , he thought it time to have some conversation with his guest , and therefore started a subject in which he expected him to shine , by observing that he seemed very fortunate in his patroness . "," XIV During dinner , Mr. Bennet scarcely spoke at all ; but when the servants were withdrawn , he thought it time to have some conversation with his guest , and therefore started a subject in which he expected him to shine , by observing that he seemed very fortunate in his patroness . "
pride_7,1,2,"Lady Catherine de Bourgh ’s attention to his wishes , and consideration for his comfort , appeared very remarkable . ","Lady Catherine de Bourgh ’s attention to his wishes , and consideration for his comfort , appeared very remarkable . "
pride_7,1,3,Mr. Bennet could not have chosen better . ,Mr. Bennet could not have chosen better . 
pride_7,1,4,Mr. Collins was eloquent in her praise . ,Mr. Collins was eloquent in her praise . 
pride_7,1,5,"The subject elevated him to more than usual solemnity of manner ; and with a most important aspect he protested that he had never in his life witnessed such behaviour in a person of rank -- such affability and condescension , ","The subject elevated him to more than usual solemnity of manner ; and with a most important aspect he protested that he had never in his life witnessed such behaviour in a person of rank -- such affability and condescension , "
pride_7,1,6,as he had himself experienced from Lady Catherine ,as he had himself experienced from Lady Catherine 
pride_7,1,7,. ,. 
pride_7,1,8,She had been graciously pleased to approve of both the discourses which he had already had the honour of preaching before her . ,She had been graciously pleased to approve of both the discourses which he had already had the honour of preaching before her . 
pride_7,1,9,"She had also asked him twice to dine at Rosings , and had sent for him only the Saturday before , to make up her pool of quadrille in the evening . ","She had also asked him twice to dine at Rosings , and had sent for him only the Saturday before , to make up her pool of quadrille in the evening . "
pride_7,1,10,"Lady Catherine was reckoned proud by many people , he knew , but _ he _ had never seen anything but affability in her . ","Lady Catherine was reckoned proud by many people , he knew , but _ he _ had never seen anything but affability in her . "
pride_7,1,11,"She had always spoken to him as she would to any other gentleman ; she made not the smallest objection to his joining in the society of the neighbourhood , nor to his leaving his parish occasionally for a week or two to visit his relations . ","She had always spoken to him as she would to any other gentleman ; she made not the smallest objection to his joining in the society of the neighbourhood , nor to his leaving his parish occasionally for a week or two to visit his relations . "
pride_7,1,12,"She had even condescended to advise him to marry as soon as he could , provided he chose with discretion ; and had once paid him a visit in his humble parsonage , where she had perfectly approved all the alterations he had been making , and had even vouchsafed to suggest some herself,--some shelves in the closets upstairs . ","She had even condescended to advise him to marry as soon as he could , provided he chose with discretion ; and had once paid him a visit in his humble parsonage , where she had perfectly approved all the alterations he had been making , and had even vouchsafed to suggest some herself,--some shelves in the closets upstairs . "
pride_7,1,13,"“ That is all very proper and civil , I am sure , ” said Mrs. Bennet , “ and I dare say she is a very agreeable woman . ","“ That is all very proper and civil , I am sure , ” said Mrs. Bennet , “ and I dare say she is a very agreeable woman . "
pride_7,1,14,It is a pity that great ladies in general are not more like her . ,It is a pity that great ladies in general are not more like her . 
pride_7,1,15,"Does she live near you , sir ? ” ","Does she live near you , sir ? ” "
pride_7,1,16,"“ The garden in which stands my humble abode is separated only by a lane from Rosings Park , her Ladyship ’s residence . ” ","“ The garden in which stands my humble abode is separated only by a lane from Rosings Park , her Ladyship ’s residence . ” "
pride_7,1,17,"“ I think you said she was a widow , sir ? ","“ I think you said she was a widow , sir ? "
pride_7,1,18,has she any family ? ” ,has she any family ? ” 
pride_7,1,19,"“ She has one only daughter , the heiress of Rosings , and of very extensive property . ” ","“ She has one only daughter , the heiress of Rosings , and of very extensive property . ” "
pride_7,1,20,"“ Ah , ” cried Mrs. Bennet , shaking her head , “ then she is better off than many girls . ","“ Ah , ” cried Mrs. Bennet , shaking her head , “ then she is better off than many girls . "
pride_7,1,21,And what sort of young lady is she ? ,And what sort of young lady is she ? 
pride_7,1,22,Is she handsome ? ” ,Is she handsome ? ” 
pride_7,1,23,"“ She is a most charming young lady , indeed . ","“ She is a most charming young lady , indeed . "
pride_7,1,24,"Lady Catherine herself says that , in point of true beauty , Miss de Bourgh is far superior to the handsomest of her sex ; because there is that in her features which marks the young woman of distinguished birth . ","Lady Catherine herself says that , in point of true beauty , Miss de Bourgh is far superior to the handsomest of her sex ; because there is that in her features which marks the young woman of distinguished birth . "
pride_7,1,25,"She is unfortunately of a sickly constitution , which has prevented her making that progress in many accomplishments which she could not otherwise have failed of , as I am informed by the lady who superintended her education , and who still resides with them . ","She is unfortunately of a sickly constitution , which has prevented her making that progress in many accomplishments which she could not otherwise have failed of , as I am informed by the lady who superintended her education , and who still resides with them . "
pride_7,1,26,"But she is perfectly amiable , and often condescends to drive by my humble abode in her little phaeton and ponies . ” ","But she is perfectly amiable , and often condescends to drive by my humble abode in her little phaeton and ponies . ” "
