fic_id,chapter_id,para_id,text,text_tokenized
pride_16,1,1, XXXII . , XXXII . 
pride_16,1,2,"Elizabeth was sitting by herself the next morning , and writing to Jane , while Mrs. Collins and Maria were gone on business into the village , when she was startled by a ring at the door , the certain signal of a visitor . ","Elizabeth was sitting by herself the next morning , and writing to Jane , while Mrs. Collins and Maria were gone on business into the village , when she was startled by a ring at the door , the certain signal of a visitor . "
pride_16,1,3,"As she had heard no carriage , she thought it not unlikely to be Lady Catherine ; and under that apprehension was putting away her half - finished letter , that she might escape all impertinent questions , when the door opened , and to her very great surprise Mr. Darcy , and Mr. Darcy only , entered the room . He seemed astonished too on finding her alone , and apologized for his intrusion , by letting her know that he had understood all the ladies to be within . ","As she had heard no carriage , she thought it not unlikely to be Lady Catherine ; and under that apprehension was putting away her half - finished letter , that she might escape all impertinent questions , when the door opened , and to her very great surprise Mr. Darcy , and Mr. Darcy only , entered the room . He seemed astonished too on finding her alone , and apologized for his intrusion , by letting her know that he had understood all the ladies to be within . "
pride_16,1,4,"They then sat down , and when her inquiries after Rosings were made , seemed in danger of sinking into total silence . ","They then sat down , and when her inquiries after Rosings were made , seemed in danger of sinking into total silence . "
pride_16,1,5,"It was absolutely necessary , therefore , to think of something ; and in this emergency recollecting _ when _ she had seen him last in Hertfordshire , and feeling curious to know what he would say on the subject of their hasty departure , she observed,-- “ How very suddenly you all quitted Netherfield last November , Mr. Darcy ! It must have been a most agreeable surprise to Mr. Bingley to see you all after him so soon ; for , if I recollect right , he went but the day before . ","It was absolutely necessary , therefore , to think of something ; and in this emergency recollecting _ when _ she had seen him last in Hertfordshire , and feeling curious to know what he would say on the subject of their hasty departure , she observed,-- “ How very suddenly you all quitted Netherfield last November , Mr. Darcy ! It must have been a most agreeable surprise to Mr. Bingley to see you all after him so soon ; for , if I recollect right , he went but the day before . "
pride_16,1,6,"He and his sisters were well , I hope , when you left London ? ” ","He and his sisters were well , I hope , when you left London ? ” "
pride_16,1,7,"“ Perfectly so , I thank you . ” ","“ Perfectly so , I thank you . ” "
pride_16,1,8,"She found that she was to receive no other answer ; and , after a short pause , added,-- “ I think I have understood that Mr. Bingley has not much idea of ever returning to Netherfield again ? ” ","She found that she was to receive no other answer ; and , after a short pause , added,-- “ I think I have understood that Mr. Bingley has not much idea of ever returning to Netherfield again ? ” "
pride_16,1,9,“ I have never heard him say so ; but it is probable that he may spend very little of his time there in future . ,“ I have never heard him say so ; but it is probable that he may spend very little of his time there in future . 
pride_16,1,10,"He has many friends , and he is at a time of life when friends and engagements are continually increasing . ” ","He has many friends , and he is at a time of life when friends and engagements are continually increasing . ” "
pride_16,1,11,"“ If he means to be but little at Netherfield , it would be better for the neighbourhood that he should give up the place entirely , for then we might possibly get a settled family there . ","“ If he means to be but little at Netherfield , it would be better for the neighbourhood that he should give up the place entirely , for then we might possibly get a settled family there . "
pride_16,1,12,"But , perhaps , Mr. Bingley did not take the house so much for the convenience of the neighbourhood as for his own , and we must expect him to keep or quit it on the same principle . ","But , perhaps , Mr. Bingley did not take the house so much for the convenience of the neighbourhood as for his own , and we must expect him to keep or quit it on the same principle . "
pride_16,1,13,"” “ I should not be surprised , ” said Darcy , “ if he were to give it up as soon as any eligible purchase offers . ” ","” “ I should not be surprised , ” said Darcy , “ if he were to give it up as soon as any eligible purchase offers . ” "
pride_16,1,14,Elizabeth made no answer . ,Elizabeth made no answer . 
pride_16,1,15,"She was afraid of talking longer of his friend ; and , having nothing else to say , was now determined to leave the trouble of finding a subject to him . ","She was afraid of talking longer of his friend ; and , having nothing else to say , was now determined to leave the trouble of finding a subject to him . "
pride_16,1,16,"He took the hint and soon began with , “ This seems a very comfortable house . ","He took the hint and soon began with , “ This seems a very comfortable house . "
pride_16,1,17,"Lady Catherine , I believe , did a great deal to it when Mr. Collins first came to Hunsford . ” ","Lady Catherine , I believe , did a great deal to it when Mr. Collins first came to Hunsford . ” "
pride_16,1,18,“ I believe she did -- and I am sure she could not have bestowed her kindness on a more grateful object . ” ,“ I believe she did -- and I am sure she could not have bestowed her kindness on a more grateful object . ” 
pride_16,1,19,"“ Mr. Collins appears very fortunate in his choice of a wife . ” “ Yes , indeed ; his friends may well rejoice in his having met with one of the very few sensible women who would have accepted him , or have made him happy if they had . ","“ Mr. Collins appears very fortunate in his choice of a wife . ” “ Yes , indeed ; his friends may well rejoice in his having met with one of the very few sensible women who would have accepted him , or have made him happy if they had . "
pride_16,1,20,My friend has an excellent understanding -- though I am not certain that I consider her marrying Mr. Collins as the wisest thing ,My friend has an excellent understanding -- though I am not certain that I consider her marrying Mr. Collins as the wisest thing 
pride_16,1,21,she ever did ,she ever did 
pride_16,1,22,. ,. 
pride_16,1,23,"She seems perfectly happy , however ; and , in a prudential light , it is certainly a very good match for her . ","She seems perfectly happy , however ; and , in a prudential light , it is certainly a very good match for her . "
pride_16,1,24,” ,” 
pride_16,1,25,“ It must be very agreeable to her to be settled within so easy a distance of her own family and friends . ” “ An easy distance do you call it ? ,“ It must be very agreeable to her to be settled within so easy a distance of her own family and friends . ” “ An easy distance do you call it ? 
pride_16,1,26,It is nearly fifty miles . ” ,It is nearly fifty miles . ” 
pride_16,1,27,“ And what is fifty miles of good road ? ,“ And what is fifty miles of good road ? 
pride_16,1,28,Little more than half a day ’s journey . ,Little more than half a day ’s journey . 
pride_16,1,29,"Yes , I call it a very easy distance . ” ","Yes , I call it a very easy distance . ” "
