fic_id,chapter_id,para_id,text,text_tokenized
sense_22,1,1," 44 Elinor , starting back with a look of horror at the sight of him , obeyed the first impulse of her heart in turning instantly to quit the room , and her hand was already on the lock , when its action was suspended by his hastily advancing , and saying , in a voice rather of command than supplication , "" Miss Dashwood , for half an hour -- for ten minutes-- I entreat you to stay . "" "" No , sir , "" she replied with firmness , "" I shall NOT stay . "," 44 Elinor , starting back with a look of horror at the sight of him , obeyed the first impulse of her heart in turning instantly to quit the room , and her hand was already on the lock , when its action was suspended by his hastily advancing , and saying , in a voice rather of command than supplication , "" Miss Dashwood , for half an hour -- for ten minutes-- I entreat you to stay . "" "" No , sir , "" she replied with firmness , "" I shall NOT stay . "
sense_22,1,2,Your business can not be with ME . ,Your business can not be with ME . 
sense_22,1,3,"The servants , I suppose , forgot to tell you that Mr. Palmer was not in the house . ","The servants , I suppose , forgot to tell you that Mr. Palmer was not in the house . "
sense_22,1,4,""" ",""" "
sense_22,1,5,""" Had they told me , "" he cried with vehemence , "" that Mr. Palmer and all his relations were at the devil , it would not have turned me from the door . ",""" Had they told me , "" he cried with vehemence , "" that Mr. Palmer and all his relations were at the devil , it would not have turned me from the door . "
sense_22,1,6,"My business is with you , and only you . ","My business is with you , and only you . "
sense_22,1,7,""" "" With me!""--in the utmost amazement--""well , sir,-- be quick -- and if you can -- less violent . "" "" Sit down , and I will be both . "" ",""" "" With me!""--in the utmost amazement--""well , sir,-- be quick -- and if you can -- less violent . "" "" Sit down , and I will be both . "" "
sense_22,1,8,She hesitated ; she knew not what to do . ,She hesitated ; she knew not what to do . 
sense_22,1,9,"The possibility of Colonel Brandon 's arriving and finding her there , came across her . But she had promised to hear him , and her curiosity no less than her honor was engaged . ","The possibility of Colonel Brandon 's arriving and finding her there , came across her . But she had promised to hear him , and her curiosity no less than her honor was engaged . "
sense_22,1,10,"After a moment 's recollection , therefore , concluding that prudence required dispatch , and that her acquiescence would best promote it , she walked silently towards the table , and sat down . ","After a moment 's recollection , therefore , concluding that prudence required dispatch , and that her acquiescence would best promote it , she walked silently towards the table , and sat down . "
sense_22,1,11,"He took the opposite chair , and for half a minute not a word was said by either . ","He took the opposite chair , and for half a minute not a word was said by either . "
sense_22,1,12,""" Pray be quick , sir,""--said Elinor , impatiently;-- "" I have no time to spare . "" He was sitting in an attitude of deep meditation , and seemed not to hear her . ",""" Pray be quick , sir,""--said Elinor , impatiently;-- "" I have no time to spare . "" He was sitting in an attitude of deep meditation , and seemed not to hear her . "
sense_22,1,13,""" Your sister , "" said he , with abruptness , a moment afterwards--""is out of danger . ",""" Your sister , "" said he , with abruptness , a moment afterwards--""is out of danger . "
sense_22,1,14,I heard it from the servant . ,I heard it from the servant . 
sense_22,1,15,"God be praised!--But is it true ? is it really true ? "" ","God be praised!--But is it true ? is it really true ? "" "
sense_22,1,16,Elinor would not speak . ,Elinor would not speak . 
sense_22,1,17,"He repeated the inquiry with yet greater eagerness . "" For God 's sake tell me , is she out of danger , or is she not ? "" ","He repeated the inquiry with yet greater eagerness . "" For God 's sake tell me , is she out of danger , or is she not ? "" "
