fic_id,chapter_id,para_id,text,text_tokenized
sense_13,1,1, 26 , 26 
sense_13,1,2,"Elinor could not find herself in the carriage with Mrs. Jennings , and beginning a journey to London under her protection , and as her guest , without wondering at her own situation , so short had their acquaintance with that lady been , so wholly unsuited were they in age and disposition , and so many had been her objections against such a measure only a few days before ! ","Elinor could not find herself in the carriage with Mrs. Jennings , and beginning a journey to London under her protection , and as her guest , without wondering at her own situation , so short had their acquaintance with that lady been , so wholly unsuited were they in age and disposition , and so many had been her objections against such a measure only a few days before ! "
sense_13,1,3,"But these objections had all , with that happy ardour of youth which Marianne and her mother equally shared , been overcome or overlooked ; and Elinor , in spite of every occasional doubt of Willoughby 's constancy , could not witness the rapture of delightful expectation which filled the whole soul and beamed in the eyes of Marianne , without feeling how blank was her own prospect , how cheerless her own state of mind in the comparison , and how gladly she would engage in the solicitude of Marianne 's situation to have the same animating object in view , the same possibility of hope . A short , a very short time however must now decide what Willoughby 's intentions were ; in all probability he was already in town . Marianne 's eagerness to be gone declared her dependence on finding him there ; and Elinor was resolved not only upon gaining every new light as to his character which her own observation or the intelligence of others could give her , but likewise upon watching his behaviour to her sister with such zealous attention , as to ascertain what he was and what he meant , before many meetings had taken place . ","But these objections had all , with that happy ardour of youth which Marianne and her mother equally shared , been overcome or overlooked ; and Elinor , in spite of every occasional doubt of Willoughby 's constancy , could not witness the rapture of delightful expectation which filled the whole soul and beamed in the eyes of Marianne , without feeling how blank was her own prospect , how cheerless her own state of mind in the comparison , and how gladly she would engage in the solicitude of Marianne 's situation to have the same animating object in view , the same possibility of hope . A short , a very short time however must now decide what Willoughby 's intentions were ; in all probability he was already in town . Marianne 's eagerness to be gone declared her dependence on finding him there ; and Elinor was resolved not only upon gaining every new light as to his character which her own observation or the intelligence of others could give her , but likewise upon watching his behaviour to her sister with such zealous attention , as to ascertain what he was and what he meant , before many meetings had taken place . "
sense_13,1,4,"Should the result of her observations be unfavourable , she was determined at all events to open the eyes of her sister ; should it be otherwise , her exertions would be of a different nature -- she must then learn to avoid every selfish comparison , and banish every regret which might lessen her satisfaction in the happiness of Marianne . ","Should the result of her observations be unfavourable , she was determined at all events to open the eyes of her sister ; should it be otherwise , her exertions would be of a different nature -- she must then learn to avoid every selfish comparison , and banish every regret which might lessen her satisfaction in the happiness of Marianne . "
sense_13,1,5,"They were three days on their journey , and Marianne 's behaviour as they travelled was a happy specimen of what future complaisance and companionableness to Mrs. Jennings might be expected to be . ","They were three days on their journey , and Marianne 's behaviour as they travelled was a happy specimen of what future complaisance and companionableness to Mrs. Jennings might be expected to be . "
sense_13,1,6,"She sat in silence almost all the way , wrapt in her own meditations , and scarcely ever voluntarily speaking , except when any object of picturesque beauty within their view drew from her an exclamation of delight exclusively addressed to her sister . ","She sat in silence almost all the way , wrapt in her own meditations , and scarcely ever voluntarily speaking , except when any object of picturesque beauty within their view drew from her an exclamation of delight exclusively addressed to her sister . "
sense_13,1,7,"To atone for this conduct therefore , Elinor took immediate possession of the post of civility which she had assigned herself , behaved with the greatest attention to Mrs. Jennings , talked with her , laughed with her , and listened to her whenever she could ; and Mrs. Jennings on her side treated them both with all possible kindness , was solicitous on every occasion for their ease and enjoyment , and only disturbed that she could not make them choose their own dinners at the inn , nor extort a confession of their preferring salmon to cod , or boiled fowls to veal cutlets . They reached town by three o'clock the third day , glad to be released , after such a journey , from the confinement of a carriage , and ready to enjoy all the luxury of a good fire . The house was handsome , and handsomely fitted up , and the young ladies were immediately put in possession of a very comfortable apartment . It had formerly been Charlotte 's , and over the mantelpiece still hung a landscape in coloured silks of her performance , in proof of her having spent seven years at a great school in town to some effect . As dinner was not to be ready in less than two hours from their arrival , Elinor determined to employ the interval in writing to her mother , and sat down for that purpose . ","To atone for this conduct therefore , Elinor took immediate possession of the post of civility which she had assigned herself , behaved with the greatest attention to Mrs. Jennings , talked with her , laughed with her , and listened to her whenever she could ; and Mrs. Jennings on her side treated them both with all possible kindness , was solicitous on every occasion for their ease and enjoyment , and only disturbed that she could not make them choose their own dinners at the inn , nor extort a confession of their preferring salmon to cod , or boiled fowls to veal cutlets . They reached town by three o'clock the third day , glad to be released , after such a journey , from the confinement of a carriage , and ready to enjoy all the luxury of a good fire . The house was handsome , and handsomely fitted up , and the young ladies were immediately put in possession of a very comfortable apartment . It had formerly been Charlotte 's , and over the mantelpiece still hung a landscape in coloured silks of her performance , in proof of her having spent seven years at a great school in town to some effect . As dinner was not to be ready in less than two hours from their arrival , Elinor determined to employ the interval in writing to her mother , and sat down for that purpose . "
sense_13,1,8,In a few moments Marianne did the same . ,In a few moments Marianne did the same . 
sense_13,1,9,""" I am writing home , Marianne , "" said Elinor ; "" had not you better defer your letter for a day or two ? ",""" I am writing home , Marianne , "" said Elinor ; "" had not you better defer your letter for a day or two ? "
sense_13,1,10,""" "" I am NOT going to write to my mother , "" replied Marianne , hastily , and as if wishing to avoid any farther inquiry . ",""" "" I am NOT going to write to my mother , "" replied Marianne , hastily , and as if wishing to avoid any farther inquiry . "
sense_13,1,11,"Elinor said no more ; it immediately struck her that she must then be writing to Willoughby ; and the conclusion which as instantly followed was , that , however mysteriously they might wish to conduct the affair , they must be engaged . ","Elinor said no more ; it immediately struck her that she must then be writing to Willoughby ; and the conclusion which as instantly followed was , that , however mysteriously they might wish to conduct the affair , they must be engaged . "
sense_13,1,12,"This conviction , though not entirely satisfactory , gave her pleasure , and she continued her letter with greater alacrity . Marianne ","This conviction , though not entirely satisfactory , gave her pleasure , and she continued her letter with greater alacrity . Marianne "
sense_13,1,13,'s ,'s 
sense_13,1,14,was finished in a very few minutes ,was finished in a very few minutes 
sense_13,1,15,"; in length it could be no more than a note ; it was then folded up , sealed , and directed with eager rapidity . ","; in length it could be no more than a note ; it was then folded up , sealed , and directed with eager rapidity . "
sense_13,1,16,"Elinor thought she could distinguish a large W in the direction ; and no sooner was it complete than Marianne , ringing the bell , requested the footman who answered it to get that letter conveyed for her to the two - penny post . ","Elinor thought she could distinguish a large W in the direction ; and no sooner was it complete than Marianne , ringing the bell , requested the footman who answered it to get that letter conveyed for her to the two - penny post . "
sense_13,1,17,This decided the matter at once . ,This decided the matter at once . 
sense_13,1,18,"Her spirits still continued very high ; but there was a flutter in them which prevented their giving much pleasure to her sister , and this agitation increased as the evening drew on . ","Her spirits still continued very high ; but there was a flutter in them which prevented their giving much pleasure to her sister , and this agitation increased as the evening drew on . "
sense_13,1,19,"She could scarcely eat any dinner , and when they afterwards returned to the drawing room , seemed anxiously listening to the sound of every carriage . ","She could scarcely eat any dinner , and when they afterwards returned to the drawing room , seemed anxiously listening to the sound of every carriage . "
sense_13,1,20,"It was a great satisfaction to Elinor that Mrs. Jennings , by being much engaged in her own room , could see little of what was passing . ","It was a great satisfaction to Elinor that Mrs. Jennings , by being much engaged in her own room , could see little of what was passing . "
sense_13,1,21,"The tea things were brought in , and already had Marianne been disappointed more than once by a rap at a neighbouring door , when a loud one was suddenly heard which could not be mistaken for one at any other house , Elinor felt secure of its announcing Willoughby 's approach , and Marianne , starting up , moved towards the door . ","The tea things were brought in , and already had Marianne been disappointed more than once by a rap at a neighbouring door , when a loud one was suddenly heard which could not be mistaken for one at any other house , Elinor felt secure of its announcing Willoughby 's approach , and Marianne , starting up , moved towards the door . "
sense_13,1,22,"Every thing was silent ; this could not be borne many seconds ; she opened the door , advanced a few steps towards the stairs , and after listening half a minute , returned into the room in all the agitation which a conviction of having heard him would naturally produce ; in the ecstasy of her feelings at that instant she could not help exclaiming , "" Oh , Elinor , it is Willoughby , indeed it is ! "" and seemed almost ready to throw herself into his arms , when Colonel Brandon appeared . ","Every thing was silent ; this could not be borne many seconds ; she opened the door , advanced a few steps towards the stairs , and after listening half a minute , returned into the room in all the agitation which a conviction of having heard him would naturally produce ; in the ecstasy of her feelings at that instant she could not help exclaiming , "" Oh , Elinor , it is Willoughby , indeed it is ! "" and seemed almost ready to throw herself into his arms , when Colonel Brandon appeared . "
sense_13,1,23,"It was too great a shock to be borne with calmness , and she immediately left the room . ","It was too great a shock to be borne with calmness , and she immediately left the room . "
sense_13,1,24,"Elinor was disappointed too ; but at the same time her regard for Colonel Brandon ensured his welcome with her ; and she felt particularly hurt that a man so partial to her sister should perceive that she experienced nothing but grief and disappointment in seeing him . She instantly saw that it was not unnoticed by him , that he even observed Marianne as she quitted the room , with such astonishment and concern , as hardly left him the recollection of what civility demanded towards herself . ","Elinor was disappointed too ; but at the same time her regard for Colonel Brandon ensured his welcome with her ; and she felt particularly hurt that a man so partial to her sister should perceive that she experienced nothing but grief and disappointment in seeing him . She instantly saw that it was not unnoticed by him , that he even observed Marianne as she quitted the room , with such astonishment and concern , as hardly left him the recollection of what civility demanded towards herself . "
sense_13,1,25,""" Is your sister ill ? "" said he . ",""" Is your sister ill ? "" said he . "
sense_13,1,26,"Elinor answered in some distress that she was , and then talked of head - aches , low spirits , and over fatigues ; and of every thing to which she could decently attribute her sister 's behaviour . ","Elinor answered in some distress that she was , and then talked of head - aches , low spirits , and over fatigues ; and of every thing to which she could decently attribute her sister 's behaviour . "
