fic_id,chapter_id,para_id,text,text_tokenized
sense_12,1,1, 24 , 24 
sense_12,1,2,"In a firm , though cautious tone , Elinor thus began . ","In a firm , though cautious tone , Elinor thus began . "
sense_12,1,3,""" I should be undeserving of the confidence you have honoured me with , if I felt no desire for its continuance , or no farther curiosity on its subject . ",""" I should be undeserving of the confidence you have honoured me with , if I felt no desire for its continuance , or no farther curiosity on its subject . "
sense_12,1,4,I will not apologize therefore for bringing it forward again . ,I will not apologize therefore for bringing it forward again . 
sense_12,1,5,""" ",""" "
sense_12,1,6,""" Thank you , "" cried Lucy warmly , "" for breaking the ice ; you have set my heart at ease by it ; for I was somehow or other afraid I had offended you by what I told you that Monday . "" "" Offended me ! ",""" Thank you , "" cried Lucy warmly , "" for breaking the ice ; you have set my heart at ease by it ; for I was somehow or other afraid I had offended you by what I told you that Monday . "" "" Offended me ! "
sense_12,1,7,How could you suppose so ? ,How could you suppose so ? 
sense_12,1,8,"Believe me , "" and Elinor spoke it with the truest sincerity , "" nothing could be farther from my intention than to give you such an idea . ","Believe me , "" and Elinor spoke it with the truest sincerity , "" nothing could be farther from my intention than to give you such an idea . "
sense_12,1,9,"Could you have a motive for the trust , that was not honourable and flattering to me ? "" "" And yet I do assure you , "" replied Lucy , her little sharp eyes full of meaning , "" there seemed to me to be a coldness and displeasure in your manner that made me quite uncomfortable . ","Could you have a motive for the trust , that was not honourable and flattering to me ? "" "" And yet I do assure you , "" replied Lucy , her little sharp eyes full of meaning , "" there seemed to me to be a coldness and displeasure in your manner that made me quite uncomfortable . "
sense_12,1,10,"I felt sure that you was angry with me ; and have been quarrelling with myself ever since , for having took such a liberty as to trouble you with my affairs . ","I felt sure that you was angry with me ; and have been quarrelling with myself ever since , for having took such a liberty as to trouble you with my affairs . "
sense_12,1,11,"But I am very glad to find it was only my own fancy , and that you really do not blame me . If you knew what a consolation it was to me to relieve my heart speaking to you of what I am always thinking of every moment of my life , your compassion would make you overlook every thing else I am sure . "" ","But I am very glad to find it was only my own fancy , and that you really do not blame me . If you knew what a consolation it was to me to relieve my heart speaking to you of what I am always thinking of every moment of my life , your compassion would make you overlook every thing else I am sure . "" "
sense_12,1,12,""" Indeed , I can easily believe that it was a very great relief to you , to acknowledge your situation to me , and be assured that you shall never have reason to repent it . ",""" Indeed , I can easily believe that it was a very great relief to you , to acknowledge your situation to me , and be assured that you shall never have reason to repent it . "
sense_12,1,13,"Your case is a very unfortunate one ; you seem to me to be surrounded with difficulties , and you will have need of all your mutual affection to support you under them . ","Your case is a very unfortunate one ; you seem to me to be surrounded with difficulties , and you will have need of all your mutual affection to support you under them . "
sense_12,1,14,"Mr. Ferrars , I believe , is entirely dependent on his mother . "" "" ","Mr. Ferrars , I believe , is entirely dependent on his mother . "" "" "
sense_12,1,15,"He has only two thousand pounds of his own ; it would be madness to marry upon that , though for my own part , I could give up every prospect of more without a sigh . ","He has only two thousand pounds of his own ; it would be madness to marry upon that , though for my own part , I could give up every prospect of more without a sigh . "
sense_12,1,16,"I have been always used to a very small income , and could struggle with any poverty for him ; but I love him too well to be the selfish means of robbing him , perhaps , of all that his mother might give him if he married to please her . ","I have been always used to a very small income , and could struggle with any poverty for him ; but I love him too well to be the selfish means of robbing him , perhaps , of all that his mother might give him if he married to please her . "
sense_12,1,17,"We must wait , it may be for many years . ","We must wait , it may be for many years . "
sense_12,1,18,With almost every other man in the world ,With almost every other man in the world 
sense_12,1,19,", it would be an alarming prospect ; but Edward 's affection and constancy nothing can deprive me of I know . ",", it would be an alarming prospect ; but Edward 's affection and constancy nothing can deprive me of I know . "
sense_12,1,20,""" ",""" "
sense_12,1,21,""" That conviction must be every thing to you ; and he is undoubtedly supported by the same trust in your 's . If the strength of your reciprocal attachment had failed , as between many people , and under many circumstances it naturally would during a four years ' engagement , your situation would have been pitiable , indeed . ",""" That conviction must be every thing to you ; and he is undoubtedly supported by the same trust in your 's . If the strength of your reciprocal attachment had failed , as between many people , and under many circumstances it naturally would during a four years ' engagement , your situation would have been pitiable , indeed . "
