fic_id,chapter_id,para_id,text,text_tokenized
sense_2,1,1," 4 "" What a pity it is , Elinor , "" said Marianne , "" that Edward should have no taste for drawing . "," 4 "" What a pity it is , Elinor , "" said Marianne , "" that Edward should have no taste for drawing . "
sense_2,1,2,""" ",""" "
sense_2,1,3,""" No taste for drawing ! "" replied Elinor , "" why should you think so ? ",""" No taste for drawing ! "" replied Elinor , "" why should you think so ? "
sense_2,1,4,"He does not draw himself , indeed , but he has great pleasure in seeing the performances of other people , and I assure you he is by no means deficient in natural taste , though he has not had opportunities of improving it . ","He does not draw himself , indeed , but he has great pleasure in seeing the performances of other people , and I assure you he is by no means deficient in natural taste , though he has not had opportunities of improving it . "
sense_2,1,5,"Had he ever been in the way of learning , I think he would have drawn very well . He distrusts his own judgment in such matters so much , that he is always unwilling to give his opinion on any picture ; but he has an innate propriety and simplicity of taste , which in general direct him perfectly right . ","Had he ever been in the way of learning , I think he would have drawn very well . He distrusts his own judgment in such matters so much , that he is always unwilling to give his opinion on any picture ; but he has an innate propriety and simplicity of taste , which in general direct him perfectly right . "
sense_2,1,6,""" ",""" "
sense_2,1,7,"Marianne was afraid of offending , and said no more on the subject ; but the kind of approbation which Elinor described as excited in him by the drawings of other people , was very far from that rapturous delight , which , in her opinion , could alone be called taste . ","Marianne was afraid of offending , and said no more on the subject ; but the kind of approbation which Elinor described as excited in him by the drawings of other people , was very far from that rapturous delight , which , in her opinion , could alone be called taste . "
sense_2,1,8,"Yet , though smiling within herself at the mistake , she honoured her sister for that blind partiality to Edward which produced it . ","Yet , though smiling within herself at the mistake , she honoured her sister for that blind partiality to Edward which produced it . "
sense_2,1,9,""" I hope , Marianne , "" continued Elinor , "" you do not consider him as deficient in general taste . ",""" I hope , Marianne , "" continued Elinor , "" you do not consider him as deficient in general taste . "
sense_2,1,10,"Indeed , I think I may say that you can not , for your behaviour to him is perfectly cordial , and if THAT were your opinion , I am sure you could never be civil to him . "" ","Indeed , I think I may say that you can not , for your behaviour to him is perfectly cordial , and if THAT were your opinion , I am sure you could never be civil to him . "" "
sense_2,1,11,Marianne hardly knew what to say . ,Marianne hardly knew what to say . 
sense_2,1,12,"She would not wound the feelings of her sister on any account , and yet to say what she did not believe was impossible . ","She would not wound the feelings of her sister on any account , and yet to say what she did not believe was impossible . "
sense_2,1,13,"At length she replied : "" Do not be offended , Elinor , if my praise of him is not in every thing equal to your sense of his merits . ","At length she replied : "" Do not be offended , Elinor , if my praise of him is not in every thing equal to your sense of his merits . "
sense_2,1,14,"I have not had so many opportunities of estimating the minuter propensities of his mind , his inclinations and tastes , as you have ; but I have the highest opinion in the world of his goodness and sense . ","I have not had so many opportunities of estimating the minuter propensities of his mind , his inclinations and tastes , as you have ; but I have the highest opinion in the world of his goodness and sense . "
sense_2,1,15,I think him every thing that is worthy and amiable . ,I think him every thing that is worthy and amiable . 
sense_2,1,16,""" ",""" "
sense_2,1,17,""" I am sure , "" replied Elinor , with a smile , "" that his dearest friends could not be dissatisfied with such commendation as that . ",""" I am sure , "" replied Elinor , with a smile , "" that his dearest friends could not be dissatisfied with such commendation as that . "
sense_2,1,18,"I do not perceive how you could express yourself more warmly . "" Marianne was rejoiced to find her sister so easily pleased . ","I do not perceive how you could express yourself more warmly . "" Marianne was rejoiced to find her sister so easily pleased . "
sense_2,1,19,""" Of his sense and his goodness , "" continued Elinor , "" no one can , I think , be in doubt , who has seen him often enough to engage him in unreserved conversation . ",""" Of his sense and his goodness , "" continued Elinor , "" no one can , I think , be in doubt , who has seen him often enough to engage him in unreserved conversation . "
sense_2,1,20,The excellence of his understanding and his principles can be concealed only by that shyness which too often keeps him silent . ,The excellence of his understanding and his principles can be concealed only by that shyness which too often keeps him silent . 
sense_2,1,21,You know enough of him to do justice to his solid worth . ,You know enough of him to do justice to his solid worth . 
sense_2,1,22,"But of his minuter propensities , as you call them you have from peculiar circumstances been kept more ignorant than myself . ","But of his minuter propensities , as you call them you have from peculiar circumstances been kept more ignorant than myself . "
sense_2,1,23,"He and I have been at times thrown a good deal together , while you have been wholly engrossed on the most affectionate principle by my mother . ","He and I have been at times thrown a good deal together , while you have been wholly engrossed on the most affectionate principle by my mother . "
sense_2,1,24,"I have seen a great deal of him , have studied his sentiments and heard his opinion on subjects of literature and taste ; and , upon the whole , I venture to pronounce that his mind is well - informed , enjoyment of books exceedingly great , his imagination lively , his observation just and correct , and his taste delicate and pure . ","I have seen a great deal of him , have studied his sentiments and heard his opinion on subjects of literature and taste ; and , upon the whole , I venture to pronounce that his mind is well - informed , enjoyment of books exceedingly great , his imagination lively , his observation just and correct , and his taste delicate and pure . "
sense_2,1,25,His abilities in every respect improve as much upon acquaintance as his manners and person . ,His abilities in every respect improve as much upon acquaintance as his manners and person . 
sense_2,1,26,"At first sight , his address is certainly not striking ; and his person can hardly be called handsome , till the expression of his eyes , which are uncommonly good , and the general sweetness of his countenance , is perceived . ","At first sight , his address is certainly not striking ; and his person can hardly be called handsome , till the expression of his eyes , which are uncommonly good , and the general sweetness of his countenance , is perceived . "
sense_2,1,27,"At present , I know him so well , that I think him really handsome ; or at least , almost so . ","At present , I know him so well , that I think him really handsome ; or at least , almost so . "
sense_2,1,28,"What say you , Marianne ? ","What say you , Marianne ? "
sense_2,1,29,""" "" I shall very soon think him handsome , Elinor , if I do not now . ",""" "" I shall very soon think him handsome , Elinor , if I do not now . "
sense_2,1,30,"When you tell me to love him as a brother , I shall no more see imperfection in his face , than I now do in his heart . "" Elinor started at this declaration , and was sorry for the warmth she had been betrayed into , in speaking of him . ","When you tell me to love him as a brother , I shall no more see imperfection in his face , than I now do in his heart . "" Elinor started at this declaration , and was sorry for the warmth she had been betrayed into , in speaking of him . "
sense_2,1,31,She felt that Edward stood very high in her opinion . ,She felt that Edward stood very high in her opinion . 
sense_2,1,32,She believed the regard to be mutual ; but she required greater certainty of it to make Marianne 's conviction of their attachment agreeable to her . ,She believed the regard to be mutual ; but she required greater certainty of it to make Marianne 's conviction of their attachment agreeable to her . 
sense_2,1,33,"She knew that what Marianne and her mother conjectured one moment , they believed the next -- that with them , to wish was to hope , and to hope was to expect . She tried to explain the real state of the case to her sister . ","She knew that what Marianne and her mother conjectured one moment , they believed the next -- that with them , to wish was to hope , and to hope was to expect . She tried to explain the real state of the case to her sister . "
sense_2,1,34,""" I do not attempt to deny , "" said she , "" that I think very highly of him -- that I greatly esteem , that I like him . ",""" I do not attempt to deny , "" said she , "" that I think very highly of him -- that I greatly esteem , that I like him . "
sense_2,1,35,""" ",""" "
sense_2,1,36,"Marianne here burst forth with indignation-- "" Esteem him ! ","Marianne here burst forth with indignation-- "" Esteem him ! "
sense_2,1,37,Like him ! ,Like him ! 
sense_2,1,38,Cold - hearted Elinor ! ,Cold - hearted Elinor ! 
sense_2,1,39,Oh ! worse than cold - hearted ! ,Oh ! worse than cold - hearted ! 
sense_2,1,40,Ashamed of being otherwise . ,Ashamed of being otherwise . 
sense_2,1,41,"Use those words again , and I will leave the room this moment . "" ","Use those words again , and I will leave the room this moment . "" "
sense_2,1,42,"Elinor could not help laughing . "" Excuse me , "" said she ; "" and be assured that I meant no offence to you , by speaking , in so quiet a way , of my own feelings . ","Elinor could not help laughing . "" Excuse me , "" said she ; "" and be assured that I meant no offence to you , by speaking , in so quiet a way , of my own feelings . "
sense_2,1,43,"Believe them to be stronger than I have declared ; believe them , in short , to be such as his merit , and the suspicion -- the hope of his affection for me may warrant , without imprudence or folly . ","Believe them to be stronger than I have declared ; believe them , in short , to be such as his merit , and the suspicion -- the hope of his affection for me may warrant , without imprudence or folly . "
sense_2,1,44,But farther than this you must not believe . ,But farther than this you must not believe . 
sense_2,1,45,I am by no means assured of his regard for me . ,I am by no means assured of his regard for me . 
sense_2,1,46,"There are moments when the extent of it seems doubtful ; and till his sentiments are fully known , you can not wonder at my wishing to avoid any encouragement of my own partiality , by believing or calling it more than it is . ","There are moments when the extent of it seems doubtful ; and till his sentiments are fully known , you can not wonder at my wishing to avoid any encouragement of my own partiality , by believing or calling it more than it is . "
sense_2,1,47,In my heart I feel little -- scarcely any doubt of his preference . ,In my heart I feel little -- scarcely any doubt of his preference . 
sense_2,1,48,But there are other points to be considered besides his inclination . ,But there are other points to be considered besides his inclination . 
sense_2,1,49,He is very far from being independent . ,He is very far from being independent . 
sense_2,1,50,"What his mother really is we can not know ; but , from Fanny 's occasional mention of her conduct and opinions , we have never been disposed to think her amiable ; and I am very much mistaken if Edward is not himself aware that there would be many difficulties in his way , if he were to wish to marry a woman who had not either a great fortune or high rank . ","What his mother really is we can not know ; but , from Fanny 's occasional mention of her conduct and opinions , we have never been disposed to think her amiable ; and I am very much mistaken if Edward is not himself aware that there would be many difficulties in his way , if he were to wish to marry a woman who had not either a great fortune or high rank . "
sense_2,1,51,""" Marianne was astonished to find how much the imagination of her mother and herself had outstripped the truth . ",""" Marianne was astonished to find how much the imagination of her mother and herself had outstripped the truth . "
sense_2,1,52,""" And you really are not engaged to him ! "" said she . ",""" And you really are not engaged to him ! "" said she . "
