fic_id,chapter_id,para_id,text,text_tokenized
persuasion_17,1,1," 17 While Sir Walter and Elizabeth were assiduously pushing their good fortune in Laura Place , Anne was renewing an acquaintance of a very different description . "," 17 While Sir Walter and Elizabeth were assiduously pushing their good fortune in Laura Place , Anne was renewing an acquaintance of a very different description . "
persuasion_17,1,2,"She had called on her former governess , and had heard from her of there being an old school - fellow in Bath , who had the two strong claims on her attention of past kindness and present suffering . ","She had called on her former governess , and had heard from her of there being an old school - fellow in Bath , who had the two strong claims on her attention of past kindness and present suffering . "
persuasion_17,1,3,"Miss Hamilton , now Mrs Smith , had shewn her kindness in one of those periods of her life when it had been most valuable . ","Miss Hamilton , now Mrs Smith , had shewn her kindness in one of those periods of her life when it had been most valuable . "
persuasion_17,1,4,"Anne had gone unhappy to school , grieving for the loss of a mother whom she had dearly loved , feeling her separation from home , and suffering as a girl of fourteen , of strong sensibility and not high spirits , must suffer at such a time ; and Miss Hamilton , three years older than herself , but still from the want of near relations and a settled home , remaining another year at school , had been useful and good to her in a way which had considerably lessened her misery , and could never be remembered with indifference . ","Anne had gone unhappy to school , grieving for the loss of a mother whom she had dearly loved , feeling her separation from home , and suffering as a girl of fourteen , of strong sensibility and not high spirits , must suffer at such a time ; and Miss Hamilton , three years older than herself , but still from the want of near relations and a settled home , remaining another year at school , had been useful and good to her in a way which had considerably lessened her misery , and could never be remembered with indifference . "
persuasion_17,1,5,"Miss Hamilton had left school , had married not long afterwards , was said to have married a man of fortune , and this was all that Anne had known of her , till now that their governess 's account brought her situation forward in a more decided but very different form . ","Miss Hamilton had left school , had married not long afterwards , was said to have married a man of fortune , and this was all that Anne had known of her , till now that their governess 's account brought her situation forward in a more decided but very different form . "
persuasion_17,1,6,She was a widow and poor . ,She was a widow and poor . 
persuasion_17,1,7,"Her husband had been extravagant ; and at his death , about two years before , had left his affairs dreadfully involved . ","Her husband had been extravagant ; and at his death , about two years before , had left his affairs dreadfully involved . "
persuasion_17,1,8,"She had had difficulties of every sort to contend with , and in addition to these distresses had been afflicted with a severe rheumatic fever , which , finally settling in her legs , had made her for the present a cripple . ","She had had difficulties of every sort to contend with , and in addition to these distresses had been afflicted with a severe rheumatic fever , which , finally settling in her legs , had made her for the present a cripple . "
persuasion_17,1,9,"She had come to Bath on that account , and was now in lodgings near the hot baths , living in a very humble way , unable even to afford herself the comfort of a servant , and of course almost excluded from society . ","She had come to Bath on that account , and was now in lodgings near the hot baths , living in a very humble way , unable even to afford herself the comfort of a servant , and of course almost excluded from society . "
persuasion_17,1,10,"Their mutual friend answered for the satisfaction which a visit from Miss Elliot would give Mrs Smith , and Anne therefore lost no time in going . ","Their mutual friend answered for the satisfaction which a visit from Miss Elliot would give Mrs Smith , and Anne therefore lost no time in going . "
persuasion_17,1,11,"She mentioned nothing of what she had heard , or what she intended , at home . ","She mentioned nothing of what she had heard , or what she intended , at home . "
persuasion_17,1,12,It would excite no proper interest there . ,It would excite no proper interest there . 
persuasion_17,1,13,"She only consulted Lady Russell , who entered thoroughly into her sentiments , and was most happy to convey her as near to Mrs Smith 's lodgings in Westgate Buildings , as Anne chose to be taken . The visit was paid , their acquaintance re - established , their interest in each other more than re - kindled . ","She only consulted Lady Russell , who entered thoroughly into her sentiments , and was most happy to convey her as near to Mrs Smith 's lodgings in Westgate Buildings , as Anne chose to be taken . The visit was paid , their acquaintance re - established , their interest in each other more than re - kindled . "
persuasion_17,1,14,The first ten minutes had its awkwardness and its emotion . ,The first ten minutes had its awkwardness and its emotion . 
persuasion_17,1,15,"Twelve years were gone since they had parted , and each presented a somewhat different person from what the other had imagined . ","Twelve years were gone since they had parted , and each presented a somewhat different person from what the other had imagined . "
persuasion_17,1,16,"Twelve years had changed Anne from the blooming , silent , unformed girl of fifteen , to the elegant little woman of seven - and - twenty , with every beauty except bloom , and with manners as consciously right as they were invariably gentle ; and twelve years had transformed the fine - looking , well - grown Miss Hamilton , in all the glow of health and confidence of superiority , into a poor , infirm , helpless widow , receiving the visit of her former protegee as a favour ; but all that was uncomfortable in the meeting had soon passed away , and left only the interesting charm of remembering former partialities and talking over old times . ","Twelve years had changed Anne from the blooming , silent , unformed girl of fifteen , to the elegant little woman of seven - and - twenty , with every beauty except bloom , and with manners as consciously right as they were invariably gentle ; and twelve years had transformed the fine - looking , well - grown Miss Hamilton , in all the glow of health and confidence of superiority , into a poor , infirm , helpless widow , receiving the visit of her former protegee as a favour ; but all that was uncomfortable in the meeting had soon passed away , and left only the interesting charm of remembering former partialities and talking over old times . "
persuasion_17,1,17,"Anne found in Mrs Smith the good sense and agreeable manners which she had almost ventured to depend on , and a disposition to converse and be cheerful beyond her expectation . ","Anne found in Mrs Smith the good sense and agreeable manners which she had almost ventured to depend on , and a disposition to converse and be cheerful beyond her expectation . "
persuasion_17,1,18,"Neither the dissipations of the past -- and she had lived very much in the world -- nor the restrictions of the present , neither sickness nor sorrow seemed to have closed her heart or ruined her spirits . In the course of a second visit she talked with great openness , and Anne 's astonishment increased . ","Neither the dissipations of the past -- and she had lived very much in the world -- nor the restrictions of the present , neither sickness nor sorrow seemed to have closed her heart or ruined her spirits . In the course of a second visit she talked with great openness , and Anne 's astonishment increased . "
persuasion_17,1,19,She could scarcely imagine a more cheerless situation in itself than Mrs Smith 's . ,She could scarcely imagine a more cheerless situation in itself than Mrs Smith 's . 
persuasion_17,1,20,She had been very fond of her husband : she had buried him . She had been used to affluence : it was gone . ,She had been very fond of her husband : she had buried him . She had been used to affluence : it was gone . 
persuasion_17,1,21,"She had no child to connect her with life and happiness again , no relations to assist in the arrangement of perplexed affairs , no health to make all the rest supportable . ","She had no child to connect her with life and happiness again , no relations to assist in the arrangement of perplexed affairs , no health to make all the rest supportable . "
persuasion_17,1,22,"Her accommodations were limited to a noisy parlour , and a dark bedroom behind , with no possibility of moving from one to the other without assistance , which there was only one servant in the house to afford , and she never quitted the house but to be conveyed into the warm bath . ","Her accommodations were limited to a noisy parlour , and a dark bedroom behind , with no possibility of moving from one to the other without assistance , which there was only one servant in the house to afford , and she never quitted the house but to be conveyed into the warm bath . "
persuasion_17,1,23,"Yet , in spite of all this , Anne had reason to believe that she had moments only of languor and depression , to hours of occupation and enjoyment . ","Yet , in spite of all this , Anne had reason to believe that she had moments only of languor and depression , to hours of occupation and enjoyment . "
persuasion_17,1,24,How could it be ? ,How could it be ? 
persuasion_17,1,25,"She watched , observed , reflected , and finally determined that this was not a case of fortitude or of resignation only . A submissive spirit might be patient , a strong understanding would supply resolution , but here was something more ; here was that elasticity of mind , that disposition to be comforted , that power of turning readily from evil to good , and of finding employment which carried her out of herself , which was from nature alone . ","She watched , observed , reflected , and finally determined that this was not a case of fortitude or of resignation only . A submissive spirit might be patient , a strong understanding would supply resolution , but here was something more ; here was that elasticity of mind , that disposition to be comforted , that power of turning readily from evil to good , and of finding employment which carried her out of herself , which was from nature alone . "
persuasion_17,1,26,"It was the choicest gift of Heaven ; and Anne viewed her friend as one of those instances in which , by a merciful appointment , it seems designed to counterbalance almost every other want . ","It was the choicest gift of Heaven ; and Anne viewed her friend as one of those instances in which , by a merciful appointment , it seems designed to counterbalance almost every other want . "
persuasion_17,1,27,"There had been a time , Mrs Smith told her , when her spirits had nearly failed . She could not call herself an invalid now , compared with her state on first reaching Bath . ","There had been a time , Mrs Smith told her , when her spirits had nearly failed . She could not call herself an invalid now , compared with her state on first reaching Bath . "
persuasion_17,1,28,"Then she had , indeed , been a pitiable object ; for she had caught cold on the journey , and had hardly taken possession of her lodgings before she was again confined to her bed and suffering under severe and constant pain ; and all this among strangers , with the absolute necessity of having a regular nurse , and finances at that moment particularly unfit to meet any extraordinary expense . She had weathered it , however , and could truly say that it had done her good . ","Then she had , indeed , been a pitiable object ; for she had caught cold on the journey , and had hardly taken possession of her lodgings before she was again confined to her bed and suffering under severe and constant pain ; and all this among strangers , with the absolute necessity of having a regular nurse , and finances at that moment particularly unfit to meet any extraordinary expense . She had weathered it , however , and could truly say that it had done her good . "
persuasion_17,1,29,It had increased her comforts by making her feel herself to be in good hands . ,It had increased her comforts by making her feel herself to be in good hands . 
persuasion_17,1,30,"She had seen too much of the world , to expect sudden or disinterested attachment anywhere , but her illness had proved to her that her landlady had a character to preserve , and would not use her ill ; and she had been particularly fortunate in her nurse , as a sister of her landlady , a nurse by profession , and who had always a home in that house when unemployed , chanced to be at liberty just in time to attend her . ","She had seen too much of the world , to expect sudden or disinterested attachment anywhere , but her illness had proved to her that her landlady had a character to preserve , and would not use her ill ; and she had been particularly fortunate in her nurse , as a sister of her landlady , a nurse by profession , and who had always a home in that house when unemployed , chanced to be at liberty just in time to attend her . "
persuasion_17,1,31,""" And she , "" said Mrs Smith , "" besides nursing me most admirably , has really proved an invaluable acquaintance . ",""" And she , "" said Mrs Smith , "" besides nursing me most admirably , has really proved an invaluable acquaintance . "
