fic_id,chapter_id,para_id,text,text_tokenized
persuasion_19,1,1," 19 While Admiral Croft was taking this walk with Anne , and expressing his wish of getting Captain Wentworth to Bath , Captain Wentworth was already on his way thither . "," 19 While Admiral Croft was taking this walk with Anne , and expressing his wish of getting Captain Wentworth to Bath , Captain Wentworth was already on his way thither . "
persuasion_19,1,2,"Before Mrs Croft had written , he was arrived , and the very next time Anne walked out , she saw him . ","Before Mrs Croft had written , he was arrived , and the very next time Anne walked out , she saw him . "
persuasion_19,1,3,Mr Elliot was attending his two cousins and Mrs Clay . ,Mr Elliot was attending his two cousins and Mrs Clay . 
persuasion_19,1,4,They were in Milsom Street . ,They were in Milsom Street . 
persuasion_19,1,5,"It began to rain , not much , but enough to make shelter desirable for women , and quite enough to make it very desirable for Miss Elliot to have the advantage of being conveyed home in Lady Dalrymple 's carriage , which was seen waiting at a little distance ; she , Anne , and Mrs Clay , therefore , turned into Molland 's , while Mr Elliot stepped to Lady Dalrymple , to request her assistance . ","It began to rain , not much , but enough to make shelter desirable for women , and quite enough to make it very desirable for Miss Elliot to have the advantage of being conveyed home in Lady Dalrymple 's carriage , which was seen waiting at a little distance ; she , Anne , and Mrs Clay , therefore , turned into Molland 's , while Mr Elliot stepped to Lady Dalrymple , to request her assistance . "
persuasion_19,1,6,"He soon joined them again , successful , of course ; Lady Dalrymple would be most happy to take them home , and would call for them in a few minutes . Her ladyship 's carriage was a barouche , and did not hold more than four with any comfort . Miss Carteret was with her mother ; consequently it was not reasonable to expect accommodation for all the three Camden Place ladies . There could be no doubt as to Miss Elliot . Whoever suffered inconvenience , she must suffer none , but it occupied a little time to settle the point of civility between the other two . ","He soon joined them again , successful , of course ; Lady Dalrymple would be most happy to take them home , and would call for them in a few minutes . Her ladyship 's carriage was a barouche , and did not hold more than four with any comfort . Miss Carteret was with her mother ; consequently it was not reasonable to expect accommodation for all the three Camden Place ladies . There could be no doubt as to Miss Elliot . Whoever suffered inconvenience , she must suffer none , but it occupied a little time to settle the point of civility between the other two . "
persuasion_19,1,7,"The rain was a mere trifle , and Anne was most sincere in preferring a walk with Mr Elliot . ","The rain was a mere trifle , and Anne was most sincere in preferring a walk with Mr Elliot . "
persuasion_19,1,8,"But the rain was also a mere trifle to Mrs Clay ; she would hardly allow it even to drop at all , and her boots were so thick ! ","But the rain was also a mere trifle to Mrs Clay ; she would hardly allow it even to drop at all , and her boots were so thick ! "
persuasion_19,1,9,"much thicker than Miss Anne 's ; and , in short , her civility rendered her quite as anxious to be left to walk with Mr Elliot as Anne could be , and it was discussed between them with a generosity so polite and so determined , that the others were obliged to settle it for them ; Miss Elliot maintaining that Mrs Clay had a little cold already , and Mr Elliot deciding on appeal , ","much thicker than Miss Anne 's ; and , in short , her civility rendered her quite as anxious to be left to walk with Mr Elliot as Anne could be , and it was discussed between them with a generosity so polite and so determined , that the others were obliged to settle it for them ; Miss Elliot maintaining that Mrs Clay had a little cold already , and Mr Elliot deciding on appeal , "
persuasion_19,1,10,that his cousin Anne 's boots were rather the thickest . ,that his cousin Anne 's boots were rather the thickest . 
persuasion_19,1,11,"It was fixed accordingly , that Mrs Clay should be of the party in the carriage ; and they had just reached this point , when Anne , as she sat near the window , descried , most decidedly and distinctly , Captain Wentworth walking down the street . ","It was fixed accordingly , that Mrs Clay should be of the party in the carriage ; and they had just reached this point , when Anne , as she sat near the window , descried , most decidedly and distinctly , Captain Wentworth walking down the street . "
persuasion_19,1,12,"Her start was perceptible only to herself ; but she instantly felt that she was the greatest simpleton in the world , the most unaccountable and absurd ! ","Her start was perceptible only to herself ; but she instantly felt that she was the greatest simpleton in the world , the most unaccountable and absurd ! "
persuasion_19,1,13,"For a few minutes she saw nothing before her ; it was all confusion . She was lost , and when she had scolded back her senses , she found the others still waiting for the carriage , and Mr Elliot ( always obliging ) just setting off for Union Street on a commission of Mrs Clay 's . She now felt a great inclination to go to the outer door ; she wanted to see if it rained . ","For a few minutes she saw nothing before her ; it was all confusion . She was lost , and when she had scolded back her senses , she found the others still waiting for the carriage , and Mr Elliot ( always obliging ) just setting off for Union Street on a commission of Mrs Clay 's . She now felt a great inclination to go to the outer door ; she wanted to see if it rained . "
persuasion_19,1,14,Why was she to suspect herself of another motive ? ,Why was she to suspect herself of another motive ? 
persuasion_19,1,15,Captain Wentworth must be out of sight . ,Captain Wentworth must be out of sight . 
persuasion_19,1,16,"She left her seat , she would go ; one half of her should not be always so much wiser than the other half , or always suspecting the other of being worse than it was . ","She left her seat , she would go ; one half of her should not be always so much wiser than the other half , or always suspecting the other of being worse than it was . "
persuasion_19,1,17,She would see if it rained . ,She would see if it rained . 
persuasion_19,1,18,"She was sent back , however , in a moment by the entrance of Captain Wentworth himself , among a party of gentlemen and ladies , evidently his acquaintance , and whom he must have joined a little below Milsom Street . ","She was sent back , however , in a moment by the entrance of Captain Wentworth himself , among a party of gentlemen and ladies , evidently his acquaintance , and whom he must have joined a little below Milsom Street . "
persuasion_19,1,19,He was more obviously struck and confused by the sight of her than she had ever observed before ; he looked quite red . ,He was more obviously struck and confused by the sight of her than she had ever observed before ; he looked quite red . 
persuasion_19,1,20,"For the first time , since their renewed acquaintance , she felt that she was betraying the least sensibility of the two . ","For the first time , since their renewed acquaintance , she felt that she was betraying the least sensibility of the two . "
persuasion_19,1,21,She had the advantage of him in the preparation of the last few moments . ,She had the advantage of him in the preparation of the last few moments . 
persuasion_19,1,22,"All the overpowering , blinding , bewildering , first effects of strong surprise were over with her . ","All the overpowering , blinding , bewildering , first effects of strong surprise were over with her . "
persuasion_19,1,23,"Still , however , she had enough to feel ! ","Still , however , she had enough to feel ! "
persuasion_19,1,24,"It was agitation , pain , pleasure , a something between delight and misery . ","It was agitation , pain , pleasure , a something between delight and misery . "
persuasion_19,1,25,"He spoke to her , and then turned away . ","He spoke to her , and then turned away . "
persuasion_19,1,26,The character of his manner was embarrassment . ,The character of his manner was embarrassment . 
persuasion_19,1,27,"She could not have called it either cold or friendly , or anything so certainly as embarrassed . After a short interval , however , he came towards her , and spoke again . ","She could not have called it either cold or friendly , or anything so certainly as embarrassed . After a short interval , however , he came towards her , and spoke again . "
persuasion_19,1,28,"Mutual enquiries on common subjects passed : neither of them , probably , much the wiser for what they heard , and Anne continuing fully sensible of his being less at ease than formerly . ","Mutual enquiries on common subjects passed : neither of them , probably , much the wiser for what they heard , and Anne continuing fully sensible of his being less at ease than formerly . "
persuasion_19,1,29,"They had by dint of being so very much together , got to speak to each other with a considerable portion of apparent indifference and calmness ; but he could not do it now . ","They had by dint of being so very much together , got to speak to each other with a considerable portion of apparent indifference and calmness ; but he could not do it now . "
persuasion_19,1,30,"Time had changed him , or Louisa had changed him . ","Time had changed him , or Louisa had changed him . "
persuasion_19,1,31,There was consciousness of some sort or other . ,There was consciousness of some sort or other . 
persuasion_19,1,32,"He looked very well , not as if he had been suffering in health or spirits , and he talked of Uppercross , of the Musgroves , nay , even of Louisa , and had even a momentary look of his own arch significance as he named her ; but yet it was Captain Wentworth not comfortable , not easy , not able to feign that he was . It did not surprise , but it grieved Anne to observe that Elizabeth would not know him . ","He looked very well , not as if he had been suffering in health or spirits , and he talked of Uppercross , of the Musgroves , nay , even of Louisa , and had even a momentary look of his own arch significance as he named her ; but yet it was Captain Wentworth not comfortable , not easy , not able to feign that he was . It did not surprise , but it grieved Anne to observe that Elizabeth would not know him . "
